fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
jxucoder/Awesome-Tabular-Foundation-Models,,17,2025-12-24 13:55:17,2026-09-21 01:02:17,https://github.com/jxucoder/Awesome-Tabular-Foundation-Models,"A curated list of resources, papers, and code for Tabular Foundation Models (TFMs), also known as Large Tabular Models (LTMs).",表格基础模型 (TFM)（也称为大型表格模型 (LTM)）的资源、论文和代码的精选列表。
MaybeBio/Daily-ArXiv-AI4Bio,Python,0,2026-09-01 10:21:00,2026-09-21 01:01:15,https://github.com/MaybeBio/Daily-ArXiv-AI4Bio,,
Premchandyadav369/RISKOS,Python,0,2026-08-12 23:49:14,2026-09-21 00:51:04,https://github.com/Premchandyadav369/RISKOS,,
cooperstlogic/adaptive-workbench,Python,0,2026-09-19 13:34:29,2026-09-21 00:44:38,https://github.com/cooperstlogic/adaptive-workbench,Adaptive therapeutic optimization workbench: a scientist-governed loop that learns from each experimental round and proposes the next batch. Functional prototype; laboratory simulated.,自适应治疗优化工作台：一个由科学家控制的循环，从每轮实验中学习并提出下一批实验的建议。功能原型；实验室模拟。
InsomaniacElf/sg-tamil-tts-resources-,,1,2026-05-26 11:12:53,2026-09-20 23:56:12,https://github.com/InsomaniacElf/sg-tamil-tts-resources-,"A curated, searchable list of datasets, models, research papers, and tools for building Text‑to‑Speech systems for Singapore Tamil and related low‑resource varieties.",用于为新加坡泰米尔语和相关低资源品种构建文本转语音系统的数据集、模型、研究论文和工具的精选、可搜索列表。
yqhuang722/DailyArxiv,Python,8,2025-01-23 11:16:18,2026-09-20 23:38:11,https://github.com/yqhuang722/DailyArxiv,"A bot that automatically fetches the latest articles from Arxiv, helping users stay updated with new research papers based on customizable keywords or categories. Ideal for researchers and academics tracking cutting-edge developments.",一个自动从 Arxiv 获取最新文章的机器人，帮助用户根据可自定义的关键字或类别随时了解新的研究论文。非常适合跟踪前沿发展的研究人员和学者。
Tommaso-R-Marena/AutoEvolve-ProteinFold,Python,0,2026-03-01 16:01:46,2026-09-20 23:38:04,https://github.com/Tommaso-R-Marena/AutoEvolve-ProteinFold,"Self-improving protein folding model with automated training, evolutionary architecture search, and continuous weight optimization via GitHub Actions and Colab integration",通过 GitHub Actions 和 Colab 集成，通过自动化训练、进化架构搜索和持续权重优化来自我改进蛋白质折叠模型
benjaminzwhite/reasoning-models,,30,2024-12-24 06:24:53,2026-09-20 23:30:43,https://github.com/benjaminzwhite/reasoning-models,"Experiments with reasoning models, training techniques, papers",推理模型、训练技术、论文的实验
rollroyces/deepcatch,Python,59,2026-04-28 21:05:46,2026-09-20 23:30:36,https://github.com/rollroyces/deepcatch,"DeepCatch: performance-weighted multi-modal fusion for ultra-early cfDNA cancer detection. Fragmentomics, methylation, sequence.",DeepCatch：用于超早期 cfDNA 癌症检测的性能加权多模式融合。片段组学、甲基化、序列。
rchain-community/quantum-logical-framework,Lean,11,2026-03-25 01:16:28,2026-09-20 23:29:00,https://github.com/rchain-community/quantum-logical-framework,quantum genesis constructive possibilist quantum logical synthesis,量子发生 建设性可能论 量子逻辑综合
MaybeBio/pyPaperFlow,Python,8,2026-01-12 23:52:18,2026-09-20 23:26:54,https://github.com/MaybeBio/pyPaperFlow,"An automated literature processing platform for scientific researchers, focusing on Biomedical and Computer fields. See https://pypi.org/project/pyPaperFlow/",面向科研人员的自动化文献处理平台，专注于生物医学和计算机领域。请参阅 https://pypi.org/project/pyPaperFlow/
enhansome/enhansome-Awesome-FL,,0,2026-08-12 14:10:23,2026-09-20 22:42:12,https://github.com/enhansome/enhansome-Awesome-FL,,
GuangtaoLyu/awesome-hallucination-atlas,Python,2,2026-07-29 11:50:39,2026-09-20 20:50:53,https://github.com/GuangtaoLyu/awesome-hallucination-atlas,"A curated atlas of hallucination research across LLM/VLM/MLLM — papers, benchmarks & surveys on embodied AI, agents, RAG, reasoning, and training-free methods.",跨 LLM/VLM/MLLM 的幻觉研究精选图集——关于具体人工智能、代理、RAG、推理和免训练方法的论文、基准和调查。
liu-yi-xuan/arxiv-agent-science-of-science,Python,2,2026-03-22 04:16:41,2026-09-20 20:48:49,https://github.com/liu-yi-xuan/arxiv-agent-science-of-science,This repo is of weekly updates of Arxiv papers that involves intersections of Agent and Science of Science,该存储库每周更新 Arxiv 论文，涉及 Agent 和 Science of Science 的交叉点
enhansome/enhansome-computational-biology,,0,2026-08-12 17:15:25,2026-09-20 20:21:48,https://github.com/enhansome/enhansome-computational-biology,,
yasumorishima/yasumorishima,Python,0,2025-11-24 16:53:59,2026-09-20 19:41:10,https://github.com/yasumorishima/yasumorishima,"Manufacturing Engineer & Data Analyst. 17 years exp in MFG. Python, VBA, Automation Specialist. （盛島康徳 / Yasunori Morishima）",制造工程师和数据分析师。 17 年制造经验。 Python、VBA、自动化专家。 （盛岛康德/森岛康典）
enhansome/enhansome-jax,,0,2026-08-12 14:05:30,2026-09-20 19:22:30,https://github.com/enhansome/enhansome-jax,,
Runtime-Slayers/.github,,0,2026-09-12 18:53:42,2026-09-20 18:58:53,https://github.com/Runtime-Slayers/.github,,
AdelZahid/HealthyMealDataMining,Java,0,2026-09-18 23:21:19,2026-09-20 18:44:22,https://github.com/AdelZahid/HealthyMealDataMining,"A machine learning-based system for healthy meal classification and nutritional pattern analysis using Random Forest, J48, SMO, K-Means, and Apriori. The project analyzes nutritional data to predict meal healthiness and discover meaningful nutritional patterns and associations.",基于机器学习的系统，使用随机森林、J48、SMO、K-Means 和 Apriori 进行健康膳食分类和营养模式分析。该项目分析营养数据以预测膳食健康状况并发现有意义的营养模式和关联。
Om-Talaviya/agentic-multimodal-research-platform,Python,1,2026-08-30 08:18:30,2026-09-20 18:31:06,https://github.com/Om-Talaviya/agentic-multimodal-research-platform,"High level system architecture of the Agentic Multimodal Research Platform, showing the user interface, API and agent orchestration layer, model routing, data/storage components, and supporting infrastructure.",Agentic 多模式研究平台的高级系统架构，显示用户界面、API 和代理编排层、模型路由、数据/存储组件和支持基础设施。
AIML-SIG/awesome-ai-ml-pharmacometrics,Jupyter Notebook,10,2026-01-10 16:48:10,2026-09-20 18:02:23,https://github.com/AIML-SIG/awesome-ai-ml-pharmacometrics,,
simon-oz/AI-News,,0,2023-07-20 15:20:51,2026-09-20 17:51:22,https://github.com/simon-oz/AI-News,,
Correia-jpv/fucking-public-apis,Python,22,2023-03-01 20:01:37,2026-09-20 17:51:09,https://github.com/Correia-jpv/fucking-public-apis,A collective list of free APIs. With repository stars⭐ and forks🍴,免费 API 的集体列表。带有存储库星星⭐和分叉🍴
enhansome/enhansome-structural-bioinformatics,,0,2026-08-12 18:01:52,2026-09-20 17:13:34,https://github.com/enhansome/enhansome-structural-bioinformatics,,
Devanik21/Artificial-Intelligence-ecosystem,Python,4,2026-02-11 11:56:48,2026-09-20 17:08:43,https://github.com/Devanik21/Artificial-Intelligence-ecosystem,"Structured ecosystem of 190+ AI systems spanning foundation models, agentic reasoning, reinforcement learning, generative architectures, scientific ML, and self-evolving neural systems. A research-driven lab exploring scalable intelligence.",由 190 多个人工智能系统组成的结构化生态系统，涵盖基础模型、代理推理、强化学习、生成架构、科学机器学习和自我进化神经系统。一个研究驱动的实验室，探索可扩展的智能。
guozhihuan01-hash/embodied-nav-papers,Python,2,2025-12-21 17:34:45,2026-09-20 17:08:40,https://github.com/guozhihuan01-hash/embodied-nav-papers,Auto-updated list of embodied navigation papers from arXiv (2024–Now),自动更新的 arXiv 体现导航论文列表（2024 年至今）
ai4s-research/awesome-ai-for-science,,1983,2025-10-04 17:32:39,2026-09-20 16:59:27,https://github.com/ai4s-research/awesome-ai-for-science,"A curated list of awesome AI tools, libraries, papers, datasets, and frameworks that accelerate scientific discovery — from physics and chemistry to biology, materials, and beyond.",精选的人工智能工具、库、论文、数据集和框架列表，可加速科学发现——从物理和化学到生物学、材料等。
namgaydw-tech/NEURO,HTML,1,2026-09-07 14:06:43,2026-09-20 16:54:15,https://github.com/namgaydw-tech/NEURO,,
enhansome/enhansome-agentic-world-modeling,,0,2026-08-12 16:28:49,2026-09-20 16:40:19,https://github.com/enhansome/enhansome-agentic-world-modeling,,
yenanjing/awesome-ai-for-science,Python,7,2026-03-30 15:03:07,2026-09-20 16:34:58,https://github.com/yenanjing/awesome-ai-for-science,"A curated list of awesome projects using AI to automate scientific research — AI Scientist, autonomous research agents, paper writing, hypothesis generation, and more.",使用人工智能实现科学研究自动化的精彩项目的精选列表——人工智能科学家、自主研究代理、论文写作、假设生成等等。
KrishMistry18/MediShelf_AI,Python,0,2026-09-19 15:29:51,2026-09-21 00:18:19,https://github.com/KrishMistry18/MediShelf_AI,,
zhangxincode/Steering-Activation-Paper-Arxiv,Python,0,2026-09-04 16:12:18,2026-09-20 16:10:07,https://github.com/zhangxincode/Steering-Activation-Paper-Arxiv,"A daily arXiv collector for papers about steering activations and internal representations in LLMs, VLMs, diffusion language models, multimodal foundation models, and related language-model systems.",每日 arXiv 收集器，收集有关 LLM、VLM、扩散语言模型、多模态基础模型和相关语言模型系统中的转向激活和内部表示的论文。
cuihuan/awesome-ai-gateway,HTML,115,2026-06-11 20:44:01,2026-09-20 15:48:28,https://github.com/cuihuan/awesome-ai-gateway,"⚡ Awesome AI Gateway — pick an AI gateway from 160+ (LiteLLM, OpenRouter, Portkey, Kong, Higress, new-api, Bifrost) by cost, security & compliance, see what consolidated in 2026, learn how they actually work from an 8-chapter handbook, and verify every number yourself. Reproducible benchmarks, bilingual, updated daily.",⚡ 很棒的 AI 网关 - 根据成本、安全性和合规性从 160 多个（LiteLLM、OpenRouter、Portkey、Kong、Higress、new-api、Bifrost）中选择一个 AI 网关，查看 2026 年合并的内容，从 8 章手册中了解它们的实际工作原理，并亲自验证每个数字。可重复的基准，双语，每日更新。
yibie/awesome-autoresearch,Python,753,2026-03-31 20:49:49,2026-09-20 15:25:10,https://github.com/yibie/awesome-autoresearch,awesome autoresearch list,很棒的自动研究清单
LeBonhommePharma/FlexAIDdS,C++,11,2025-08-25 14:12:44,2026-09-20 19:07:40,https://github.com/LeBonhommePharma/FlexAIDdS,"Modernized Flexible Artificial Intelligence Docking (FlexAID) fully flexible, in C++26 with python bindings. Updated NRGsuite, the PyMOL plugin GUI. Fast, Flexible and Free... and it ain't GROMACS 😹😻✨",现代化灵活人工智能对接 (FlexAID) 完全灵活，采用 C++26 语言，带有 python 绑定。更新了 NRGsuite，PyMOL 插件 GUI。快速、灵活且免费...而且它不是 GROMACS 😹😻✨
enhansome/enhansome-single-cell,,0,2026-08-12 13:24:16,2026-09-20 15:07:06,https://github.com/enhansome/enhansome-single-cell,,
AshShenoy14/Majorproject,JavaScript,0,2026-02-17 09:54:21,2026-09-20 14:26:53,https://github.com/AshShenoy14/Majorproject,,
Defei-Wang/sys-ontology,,0,2026-09-20 00:43:26,2026-09-20 13:54:20,https://github.com/Defei-Wang/sys-ontology,,
pstAmbition/DailyArXiv_Multimodal,Python,19,2025-05-15 12:54:26,2026-09-20 13:52:20,https://github.com/pstAmbition/DailyArXiv_Multimodal,Daily ArXiv Papers.,每日 ArXiv 论文。
exopoiesis/arxiv-radar-electrochemistry,Python,1,2026-05-07 01:46:31,2026-09-20 13:50:45,https://github.com/exopoiesis/arxiv-radar-electrochemistry,"Daily-curated electrochemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views. ",来自 arXiv 的每日精选电化学相关论文，包含摘要、规范标签和生成的页面视图。
JeremyChou28/Daily-Arxiv-Tools,Python,8,2025-04-09 12:22:06,2026-09-20 13:40:49,https://github.com/JeremyChou28/Daily-Arxiv-Tools,"This repository implements an automated crawling tool for topics about ""data mining"" papers from the arXiv preprint website.",该存储库实现了一个自动抓取工具，用于抓取 arXiv 预印本网站上有关“数据挖掘”论文的主题。
enhansome/enhansome-ai-gateway,,0,2026-08-12 18:05:38,2026-09-20 13:24:19,https://github.com/enhansome/enhansome-ai-gateway,,
saforem2/awesome-stars,,24,2021-08-08 22:32:16,2026-09-20 13:16:35,https://github.com/saforem2/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
enhansome/enhansome-edge-computing,,0,2026-08-12 15:49:39,2026-09-20 13:16:10,https://github.com/enhansome/enhansome-edge-computing,,
liuzhenqi77/awesome-stars,,26,2019-09-26 23:03:52,2026-09-20 13:16:09,https://github.com/liuzhenqi77/awesome-stars,A curated list of my GitHub stars by stargazed,由 stargazed 整理的我的 GitHub 明星列表
DIPTE/awesome-stars,,31,2023-08-31 09:07:36,2026-09-20 13:12:14,https://github.com/DIPTE/awesome-stars,,
asakura42/my-stars,,1,2023-10-03 06:33:54,2026-09-20 13:07:32,https://github.com/asakura42/my-stars,,
chunqing403/protein-design-radar,Python,1,2026-06-30 11:01:46,2026-09-20 13:01:43,https://github.com/chunqing403/protein-design-radar,,
Infrasity-Labs/awesome-developer-conferences,Python,126,2026-06-18 18:06:56,2026-09-20 12:57:44,https://github.com/Infrasity-Labs/awesome-developer-conferences,"A daily updated directory of developer, DevRel, cloud native, and platform engineering conferences taking place all over the world, separated by regions. It is an open source repository covering B2B SaaS, DevOps, and API events with dates, formats, and registration links.",每日更新的开发者、DevRel、云原生和平台工程会议目录，这些会议在世界各地按地区举行。它是一个开源存储库，涵盖 B2B SaaS、DevOps 和 API 事件，并包含日期、格式和注册链接。
enhansome/enhansome-ai-for-science,,0,2026-08-12 14:18:48,2026-09-20 12:43:33,https://github.com/enhansome/enhansome-ai-for-science,,
Blake-Jiang/ad-arxiv-daily,Python,57,2025-02-22 00:38:02,2026-09-20 12:34:56,https://github.com/Blake-Jiang/ad-arxiv-daily,Daily tracking and organizing the latest arXiv papers in the field of autonomous driving (AD),每日跟踪整理自动驾驶（AD）领域最新的arXiv论文
tansugangopadhyay/tansugangopadhyay,,0,2025-11-14 01:53:49,2026-09-20 12:17:48,https://github.com/tansugangopadhyay/tansugangopadhyay,,
Jianqiuer/Awesome6DPoseEstimation,Python,321,2023-02-21 16:18:39,2026-09-20 11:57:13,https://github.com/Jianqiuer/Awesome6DPoseEstimation,,
iszhanjiawei/dubbing-dubber-arxiv-daily,Python,0,2026-02-04 18:29:41,2026-09-20 11:53:05,https://github.com/iszhanjiawei/dubbing-dubber-arxiv-daily,,
Xatta-Trone/awesome-qc,JavaScript,3,2025-02-17 13:15:03,2026-09-20 11:51:10,https://github.com/Xatta-Trone/awesome-qc,"A curated collection of QC (Quantum Computing) resources—libraries, projects, tutorials, papers, and more—for researchers and developers in the field.",为该领域的研究人员和开发人员精心挑选的 QC（量子计算）资源库、项目、教程、论文等。
exopoiesis/arxiv-radar-chemistry,Python,1,2026-05-03 22:55:49,2026-09-20 11:50:30,https://github.com/exopoiesis/arxiv-radar-chemistry,"Daily-curated chemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选化学相关论文，包含摘要、规范标签和生成的页面视图。
ttylerzh/robotics_paper_daily,Python,3,2026-06-11 15:25:59,2026-09-20 11:49:30,https://github.com/ttylerzh/robotics_paper_daily,"Customized version of ""cold-young/robotics_paper_daily""",《cold-young/robotics_paper_daily》定制版
iszhanjiawei/TTS_arxiv_daily,Python,3,2025-07-29 11:13:56,2026-09-20 11:32:36,https://github.com/iszhanjiawei/TTS_arxiv_daily,,
dwwwwwww7/my-3dgs,Python,4,2025-08-20 20:54:02,2026-09-20 11:21:09,https://github.com/dwwwwwww7/my-3dgs,本项目基于https://github.com/longxiang-ai/awesome-gaussians 修改，丰富了论文信息，增加摘要翻译和邮件发送功能，用于检索3DGS压缩最新论文。,[translate failed]
AI-in-Transportation-Lab/awesome-mechanistic-interpretability,JavaScript,155,2025-06-12 01:06:59,2026-09-20 10:57:40,https://github.com/AI-in-Transportation-Lab/awesome-mechanistic-interpretability,"A carefully curated collection of high-quality libraries, projects, tutorials, research papers, and other essential resources focused on Mechanistic Interpretability, a growing subfield in machine learning interpretability research that aims to reverse-engineer neural networks into understandable computational components.",精心策划的高质量库、项目、教程、研究论文和其他重要资源的集合，重点关注机械可解释性，这是机器学习可解释性研究中不断发展的子领域，旨在将神经网络逆向工程为可理解的计算组件。
wangqiannudt/nerf-arxiv-daily,Python,211,2023-09-07 08:53:41,2026-09-20 10:56:55,https://github.com/wangqiannudt/nerf-arxiv-daily,daily update NeRF releated paper on arxiv,arxiv 上每日更新 NeRF 相关论文
souravbasakshuvo/souravbasakshuvo,,1,2023-05-23 04:32:52,2026-09-20 10:42:58,https://github.com/souravbasakshuvo/souravbasakshuvo,"GitHub repository serving as my digital CV. Here you can find a showcase of my technical skills, projects, and academic achievements.",GitHub 存储库作为我的数字简历。在这里您可以找到我的技术技能、项目和学术成就的展示。
emiljinx-core/emiljinx-core,HTML,1,2026-02-04 23:17:44,2026-09-20 13:42:52,https://github.com/emiljinx-core/emiljinx-core,,
exopoiesis/arxiv-radar-polymer,Python,0,2026-05-04 03:29:07,2026-09-20 10:39:20,https://github.com/exopoiesis/arxiv-radar-polymer,"Daily-curated polymer-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选聚合物相关论文，包含摘要、规范标签和生成的页面视图。
exopoiesis/arxiv-radar-physics,Python,1,2026-05-06 17:13:35,2026-09-20 10:36:01,https://github.com/exopoiesis/arxiv-radar-physics,"Daily-curated physics-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选物理相关论文，包含摘要、规范标签和生成的页面视图。
iszhanjiawei/flow_matching_arxiv_daily,Python,106,2025-07-08 18:20:28,2026-09-20 10:32:11,https://github.com/iszhanjiawei/flow_matching_arxiv_daily,,
Sperax/x402-stablecoin,TypeScript,12,2026-01-22 17:00:19,2026-09-20 10:14:11,https://github.com/Sperax/x402-stablecoin,"x402 payment protocol enabling AI agents to autonomously pay for APIs on Arbitrum. Features Sperax USDs stablecoin with auto-yield, payment channels for streaming micropayments, on-chain subscriptions, and a tool registry marketplace. Includes TypeScript SDK, Express middleware, and upgradeable smart contracts.",x402 支付协议使 AI 代理能够在 Arbitrum 上自主支付 API 费用。具有 Sperax USDs 稳定币，具有自动收益、流式小额支付的支付渠道、链上订阅和工具注册表市场。包括 TypeScript SDK、Express 中间件和可升级的智能合约。
Sperax/AI-Plugin-Marketplace-SDK,TypeScript,1,2026-03-04 19:05:45,2026-09-20 10:14:05,https://github.com/Sperax/AI-Plugin-Marketplace-SDK,"AI plugin marketplace. SDK, gateway & developer tools for building function-calling plugins. OpenAPI compatible, multi-language support, Vercel edge deployment. Build chat plugins, AI tools & extensions. Primary use in cryptocurrency, DeFI, crypto trading, and blockchain analytics.",AI插件市场。用于构建函数调用插件的 SDK、网关和开发人员工具。 OpenAPI 兼容、多语言支持、Vercel 边缘部署。构建聊天插件、人工智能工具和扩展。主要用于加密货币、去中心化金融 (DeFI)、加密货币交易和区块链分析。
Sperax/DeFi-Agents-API,TypeScript,1,2026-03-04 18:54:36,2026-09-20 10:13:58,https://github.com/Sperax/DeFi-Agents-API,"DeFi agent definitions JSON API + MCP - Production-ready agents for Web3, crypto trading, portfolio management, and blockchain automation. MCP compatible.",DeFi 代理定义 JSON API + MCP - 适用于 Web3、加密货币交易、投资组合管理和区块链自动化的生产就绪代理。兼容 MCP。
Sperax/sperax-crypto-mcp,TypeScript,16,2026-01-06 14:15:41,2026-09-20 10:13:50,https://github.com/Sperax/sperax-crypto-mcp,"MCP server and plugin for Sperax Protocol – USDs, SPA, veSPA & Demeter on Arbitrum and BNB Chain. Listed on Anthropic's official MCP Registry.",适用于 Sperax 协议的 MCP 服务器和插件 – Arbitrum 和 BNB 链上的 USD、SPA、veSPA 和 Demeter。已在 Anthropic 的官方 MCP 注册表中列出。
Sperax/Binance-MCP,TypeScript,1,2026-03-04 18:47:57,2026-09-20 10:13:43,https://github.com/Sperax/Binance-MCP,"A Model Context Protocol (MCP) server for Binance.com API. Offers standardized access to spot trading, wallets, staking, simple earn, convert, mining, algo trading, VIP loans, NFTs, pay, copy trading, dual investments, C2C/P2P, fiat ops, and rebates. Built in TypeScript/Node.js. Manages auth, requests, and errors for AI agents/devs.",Binance.com API 的模型上下文协议 (MCP) 服务器。提供对现货交易、钱包、质押、简单收益、转换、挖矿、算法交易、VIP 贷款、NFT、支付、复制交易、双重投资、C2C/P2P、法定操作和回扣的标准化访问。内置 TypeScript/Node.js。管理 AI 代理/开发人员的身份验证、请求和错误。
Sperax/Binance-US-MCP,TypeScript,1,2026-03-04 18:46:46,2026-09-20 10:13:37,https://github.com/Sperax/Binance-US-MCP,"A Model Context Protocol (MCP) server for Binance.US API. Provides standardized access to market data, spot trading, wallets, accounts, staking, OTC, sub-accounts, and institutional features. Built in TypeScript/Node.js. Handles authentication, rate limiting, and errors automatically. Ideal for AI agents and devs.",Binance.US API 的模型上下文协议 (MCP) 服务器。提供对市场数据、现货交易、钱包、账户、质押、OTC、子账户和机构功能的标准化访问。内置 TypeScript/Node.js。自动处理身份验证、速率限制和错误。非常适合人工智能代理和开发人员。
Sperax/bnbchain-mcp,TypeScript,1,2026-03-03 18:21:54,2026-09-20 10:13:22,https://github.com/Sperax/bnbchain-mcp,"Developer tools for AI crypto agents 🛠️ Build apps with DeFi trading, DEX swaps, smart contract deployment, token operations, staking, bridging, wallet automation, honeypot detection, security analysis, price oracles, market data & protocol analytics on BSC and opBNB",AI 加密代理的开发者工具🛠️ 在 BSC 和 opBNB 上构建具有 DeFi 交易、DEX 交换、智能合约部署、代币操作、质押、桥接、钱包自动化、蜜罐检测、安全分析、价格预言机、市场数据和协议分析的应用程序
