fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
enhansome/enhansome-network-analysis,,0,2026-08-12 13:21:25,2026-09-13 13:16:58,https://github.com/enhansome/enhansome-network-analysis,,
saforem2/awesome-stars,,24,2021-08-08 22:32:16,2026-09-13 13:15:17,https://github.com/saforem2/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
enhansome/enhansome-ai-for-science,,0,2026-08-12 14:18:48,2026-09-13 12:35:43,https://github.com/enhansome/enhansome-ai-for-science,,
exopoiesis/arxiv-radar-chemistry,Python,1,2026-05-03 22:55:49,2026-09-13 11:44:36,https://github.com/exopoiesis/arxiv-radar-chemistry,"Daily-curated chemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选化学相关论文，包含摘要、规范标签和生成的页面视图。
AI-in-Transportation-Lab/awesome-mechanistic-interpretability,JavaScript,154,2025-06-12 01:06:59,2026-09-13 10:44:04,https://github.com/AI-in-Transportation-Lab/awesome-mechanistic-interpretability,"A carefully curated collection of high-quality libraries, projects, tutorials, research papers, and other essential resources focused on Mechanistic Interpretability, a growing subfield in machine learning interpretability research that aims to reverse-engineer neural networks into understandable computational components.",精心策划的高质量库、项目、教程、研究论文和其他重要资源的集合，重点关注机械可解释性，这是机器学习可解释性研究中不断发展的子领域，旨在将神经网络逆向工程为可理解的计算组件。
exopoiesis/arxiv-radar-polymer,Python,0,2026-05-04 03:29:07,2026-09-13 10:35:42,https://github.com/exopoiesis/arxiv-radar-polymer,"Daily-curated polymer-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选聚合物相关论文，包含摘要、规范标签和生成的页面视图。
iszhanjiawei/flow_matching_arxiv_daily,Python,106,2025-07-08 18:20:28,2026-09-13 10:15:44,https://github.com/iszhanjiawei/flow_matching_arxiv_daily,,
utensil/awesome-stars,,34,2019-02-21 20:56:56,2026-09-13 09:27:22,https://github.com/utensil/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
enhansome/enhansome-agi-cocosci,,0,2026-08-12 16:10:58,2026-09-13 08:10:05,https://github.com/enhansome/enhansome-agi-cocosci,,
natemurthy/world-models,,6,2026-08-09 15:32:20,2026-09-13 04:19:45,https://github.com/natemurthy/world-models,A public study and examination of world models in applied AI research engineering,对应用人工智能研究工程中的世界模型的公开研究和检验
zhanxw/Literature,Python,0,2026-02-06 14:35:19,2026-09-13 02:43:40,https://github.com/zhanxw/Literature,,
hussius/deeplearning-biology,,2156,2016-06-02 04:44:31,2026-09-13 01:43:41,https://github.com/hussius/deeplearning-biology,A list of deep learning implementations in biology,生物学中的深度学习实现列表
Gabriel-QIN/Awesome_AI4Plant,TeX,1,2026-03-05 13:43:56,2026-09-13 00:15:10,https://github.com/Gabriel-QIN/Awesome_AI4Plant,An up-to-date collection of research and review papers on AI-based methods in plant science,关于植物科学中基于人工智能的方法的最新研究和评论论文集
AspirinCode/awesome-AI4MolConformation-MD,,306,2024-04-10 13:19:13,2026-09-12 20:43:56,https://github.com/AspirinCode/awesome-AI4MolConformation-MD,"List of molecules (small molecules, RNA, peptide, protein, enzymes, antibody,  and PPIs)  conformations and molecular dynamics (force fields) using generative artificial intelligence and deep learning",使用生成人工智能和深度学习的分子（小分子、RNA、肽、蛋白质、酶、抗体和 PPI）构象和分子动力学（力场）列表
brianysoong/scientific-agent-skills-slim,Python,0,2026-09-11 20:49:46,2026-09-12 18:54:53,https://github.com/brianysoong/scientific-agent-skills-slim,Stripped version of K-Dense-AI's agent skills for import into Claude Science. ,K-Dense-AI 代理技能的精简版本，可导入 Claude Science。
enhansome/enhansome-structural-bioinformatics,,0,2026-08-12 18:01:52,2026-09-12 16:34:38,https://github.com/enhansome/enhansome-structural-bioinformatics,,
pstAmbition/DailyArXiv_Multimodal,Python,19,2025-05-15 12:54:26,2026-09-12 13:28:56,https://github.com/pstAmbition/DailyArXiv_Multimodal,Daily ArXiv Papers.,每日 ArXiv 论文。
JuneYaooo/awesome-medical-ai,,18,2026-03-22 21:10:23,2026-09-12 10:36:19,https://github.com/JuneYaooo/awesome-medical-ai,"A curated list of open-source medical and healthcare AI projects - LLMs, imaging, multi-agent systems, clinical software",开源医疗和保健人工智能项目精选列表 - 法学硕士、成像、多代理系统、临床软件
Beliavsky/Fortran-code-on-GitHub,,388,2021-06-13 20:27:11,2026-09-12 07:04:58,https://github.com/Beliavsky/Fortran-code-on-GitHub,"Directory of Fortran codes on GitHub, arranged by topic",GitHub 上的 Fortran 代码目录，按主题排列
jcyangcn/Bioinformatics-Guide,,0,2026-09-11 23:18:22,2026-09-12 03:53:59,https://github.com/jcyangcn/Bioinformatics-Guide,,
jcyangcn/awesome-computational-biology,Python,0,2026-09-11 23:18:10,2026-09-12 03:53:37,https://github.com/jcyangcn/awesome-computational-biology,,
CHTC/tutorial-CHTC-AF3,Shell,3,2025-11-18 02:29:19,2026-09-12 02:25:14,https://github.com/CHTC/tutorial-CHTC-AF3,Tutorial on running Alphafold3 on CHTC's GPU open capacity.,在恒天GPU开放能力上运行Alphafold3的教程。
HumayunShariarHimu/Neuroscience,,0,2026-09-11 04:06:13,2026-09-12 01:08:42,https://github.com/HumayunShariarHimu/Neuroscience,"Neuroscience learning materials, references, and curated study resources",神经科学学习材料、参考文献和精选学习资源
schatzlab/appliedgenomics2026,,7,2026-08-26 10:22:08,2026-09-11 23:56:42,https://github.com/schatzlab/appliedgenomics2026,Materials for EN.601.449/649 Computational Genomics: Applied Comparative Genomics,EN.601.449/649 计算基因组学材料：应用比较基因组学
jcyangcn/machine-learning-research,Jupyter Notebook,0,2026-09-11 23:20:00,2026-09-11 23:22:41,https://github.com/jcyangcn/machine-learning-research,,
FengxianJi/The-Library-of-AI-Scientist,Python,16,2026-02-07 18:57:18,2026-09-11 20:24:09,https://github.com/FengxianJi/The-Library-of-AI-Scientist,"Over the next month, we will implement the comprehensive paper retrieval and organization system to make this AI-Scientist agent project more concrete.",下个月，我们将实施全面的论文检索和组织系统，使这个AI-Scientist代理项目更加具体。
yboulaamane/awesome-drug-discovery,,150,2024-01-16 19:56:02,2026-09-11 15:24:14,https://github.com/yboulaamane/awesome-drug-discovery,A meticulously curated resource list focused on computational methods for drug discovery.,精心策划的资源列表，重点关注药物发现的计算方法。
krinoz/Awesome-biomolecular-design,Python,65,2026-05-11 06:06:14,2026-09-11 09:37:31,https://github.com/krinoz/Awesome-biomolecular-design,"A comprehensive curated collection of for the in silico biomolecular binders design — spanning small molecules, peptides, protein binders, nanobodies, antibodies, and RNA aptamers.",用于计算机生物分子结合剂设计的全面精选集合 - 涵盖小分子、肽、蛋白质结合剂、纳米抗体、抗体和 RNA 适体。
p-gueguen/Spatial_transcriptomics_tools,Python,200,2024-10-09 20:29:50,2026-09-09 18:29:56,https://github.com/p-gueguen/Spatial_transcriptomics_tools,List of Spatial Transcriptomics related Tools organized per category,按类别组织的空间转录组学相关工具列表
Davimity/WISDOM,Python,0,2026-07-16 06:47:14,2026-09-09 18:16:19,https://github.com/Davimity/WISDOM,"Weakly supervised, graph-Informed Surface-field Discovery and Organization of Molecular phenomena",弱监督、图形信息的表面场发现和分子现象的组织
liugangcode/awesome-tokenization,HTML,5,2026-09-06 21:52:54,2026-09-09 14:49:20,https://github.com/liugangcode/awesome-tokenization,"A Comprehensive Study on Tokenizer Systems in Foundation Models: Taxonomy, Classification, and Designs",基础模型中分词器系统的综合研究：分类、分类和设计
enveda/computational-metabolomics-review,Jupyter Notebook,50,2025-12-17 02:21:46,2026-09-09 13:20:01,https://github.com/enveda/computational-metabolomics-review,Trends in Computational Metabolomics (2021–2025),计算代谢组学的趋势（2021-2025）
rajeshgangireddy/awesome-digital-biology,Python,3,2026-08-10 20:48:30,2026-09-13 19:16:27,https://github.com/rajeshgangireddy/awesome-digital-biology,"A curated, actively-updated list of AI/deep-learning papers, libraries, etc for digital biology: protein folding, binder & antibody design, molecular generation, genomics & single-cell foundation models, datasets, and tools.",用于数字生物学的人工智能/深度学习论文、库等的精选、主动更新列表：蛋白质折叠、粘合剂和抗体设计、分子生成、基因组学和单细胞基础模型、数据集和工具。
AgenticHealthAI/Awesome-AI-Agents-for-Healthcare,,1244,2025-10-17 08:28:24,2026-09-08 20:50:39,https://github.com/AgenticHealthAI/Awesome-AI-Agents-for-Healthcare,Latest Advances on Agentic AI & AI Agents for Healthcare,Agentic AI 和医疗保健 AI 代理的最新进展
bougui505/misc,Python,3,2021-05-10 21:40:03,2026-09-08 19:39:31,https://github.com/bougui505/misc,,
mohd-faizy/the-ai-stack,,0,2026-09-06 19:11:24,2026-09-08 17:24:49,https://github.com/mohd-faizy/the-ai-stack,"A comprehensive, curated directory of 80+ categories of foundational and breakthrough open-source AI repositories, frameworks, and production tools.",全面、精心策划的目录，包含 80 多个类别的基础和突破性开源 AI 存储库、框架和生产工具。
ishandutta2007/awesome-awesome-awesome,,3,2026-06-09 10:04:42,2026-09-08 15:49:31,https://github.com/ishandutta2007/awesome-awesome-awesome,😎 Awesome lists about all kinds of stuff for engineers and AI researchers 🌟 Star if you like it! 🌟,😎 为工程师和人工智能研究人员提供的各种内容的精彩列表🌟 如果您喜欢，请加星！ 🌟
zeleny-ondrej/STNN-Weekly-Arxiv,Python,20,2024-04-23 19:22:58,2026-09-08 07:51:53,https://github.com/zeleny-ondrej/STNN-Weekly-Arxiv,Scraping repository of the most relevant topics with regards to Spatio-Temporal Neural Networks available in the arXiv archive. The repository and workflow is based on https://github.com/SpikingChen/SNN-Daily-Arxiv.,抓取 arXiv 档案中与时空神经网络最相关的主题的存储库。存储库和工作流程基于 https://github.com/SpikingChen/SNN-Daily-Arxiv。
YitiAnz127/AREX-chem-skills,Python,0,2026-09-07 23:31:13,2026-09-08 00:19:40,https://github.com/YitiAnz127/AREX-chem-skills,"A curated list of 500 open-source Python repositories for chemistry, chemical engineering, molecular, and pharmaceutical ML — screened from 4,000+ repos, deduplicated across 8 subdomains, each tagged for AI skill distillation (DisCo) feasibility.","用于化学、化学工程、分子和制药 ML 的 500 个开源 Python 存储库的精选列表 - 从 4,000 多个存储库中筛选出来，在 8 个子域中进行重复数据删除，每个子域都标记为 AI 技能蒸馏 (DisCo) 可行性。"
eerstar/LLM-Agent-paper-daily,Python,0,2026-02-16 00:43:31,2026-09-07 22:50:53,https://github.com/eerstar/LLM-Agent-paper-daily,,
cmivqa/ro-arxiv-daily,Python,1,2024-09-18 17:38:27,2026-09-07 22:30:17,https://github.com/cmivqa/ro-arxiv-daily,Automatically Update Arxiv Papers Daily using Github Actions (Update Every 8th hours),使用 Github Actions 每天自动更新 Arxiv 论文（每 8 小时更新一次）
theneao/CV-SAR-Seg-arxiv-daily,Python,4,2023-06-02 21:04:55,2026-09-07 22:24:34,https://github.com/theneao/CV-SAR-Seg-arxiv-daily,CV领域 个人关注方向 每日arxiv文章更新,[translate failed]
DZRRRRRR/my_arxiv_daily,Python,2,2023-12-18 16:52:43,2026-09-07 22:15:16,https://github.com/DZRRRRRR/my_arxiv_daily,,
cnlinxi/LLM-paper-daily,Python,10,2024-12-06 22:47:02,2026-09-07 22:11:32,https://github.com/cnlinxi/LLM-paper-daily,Automatically Update LLM Papers Daily using Github Actions. Ref: https://github.com/Vincentqyw/cv-arxiv-daily,使用 Github Actions 每日自动更新 LLM 论文。参考：https://github.com/Vincentqyw/cv-arxiv-daily
Xuchen-Li/cv-arxiv-daily,Python,48,2024-02-07 09:44:07,2026-09-07 22:08:22,https://github.com/Xuchen-Li/cv-arxiv-daily,"Automatically update arXiv papers about SOT & VLT,  Multi-modal Learning, LLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 SOT 和 VLT、多模式学习、LLM 和视频理解的 arXiv 论文。
YuzeHao2023/daily-arxiv-ai4cheme,Python,14,2026-01-19 15:43:07,2026-09-07 22:07:05,https://github.com/YuzeHao2023/daily-arxiv-ai4cheme,🎓Automatically Update AI4Chemical-Engineering Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chemical-Engineering 论文
XuzhaoLi/ro-arxiv-daily,Python,36,2024-02-11 10:20:28,2026-09-07 22:06:31,https://github.com/XuzhaoLi/ro-arxiv-daily,"Automatically Update Arxiv Papers about Path Planning, LLM and Autonomous Driving using Github Actions since 2024.2.",自 2024.2 起使用 Github Actions 自动更新有关路径规划、LLM 和自动驾驶的 Arxiv 论文。
YuzeHao2023/daily-arxiv-ai4bio,Python,19,2026-01-18 21:21:37,2026-09-07 22:05:42,https://github.com/YuzeHao2023/daily-arxiv-ai4bio,🎓Automatically Update AI4Bio Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Bio 论文
YuzeHao2023/daily-arxiv-ai4polymer,Python,5,2026-01-19 18:42:17,2026-09-07 22:02:15,https://github.com/YuzeHao2023/daily-arxiv-ai4polymer,🎓Automatically Update AI4Polymer Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Polymer 论文
YuzeHao2023/daily-arxiv-ai4chem,Python,30,2026-01-18 14:29:07,2026-09-07 22:00:41,https://github.com/YuzeHao2023/daily-arxiv-ai4chem,🎓Automatically Update AI4Chem Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chem 论文
Rook1echen/arxiv-daily,Python,0,2023-03-24 17:45:08,2026-09-07 22:00:31,https://github.com/Rook1echen/arxiv-daily,每日爬取,[translate failed]
YuzeHao2023/daily-arxiv-ai4economy,Python,5,2026-01-21 21:14:02,2026-09-07 21:58:46,https://github.com/YuzeHao2023/daily-arxiv-ai4economy,🎓Automatically Update AI4Economy Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Economy 论文
Lyz103/LLM-Agent-Paper-daily,Python,20,2024-08-27 16:15:19,2026-09-07 21:56:44,https://github.com/Lyz103/LLM-Agent-Paper-daily,Automatically Update LLM-Agent Papers Daily using Github Actions (Update Every 12th hours),使用 Github Actions 每天自动更新 LLM-Agent 论文（每 12 小时更新一次）
jiangnan030-del/ai-arxiv-daily,Python,0,2026-03-20 21:06:42,2026-09-07 21:56:10,https://github.com/jiangnan030-del/ai-arxiv-daily,"Auto-track AI/LLM papers daily from arXiv - Large Language Model, AI Agent, RAG, Prompt Engineering, RLHF, Multimodal, Code Generation, Fine-tuning",每天自动跟踪来自 arXiv 的 AI/LLM 论文 - 大型语言模型、AI Agent、RAG、Prompt Engineering、RLHF、Multimodal、代码生成、微调
YuzeHao2023/daily-arxiv-ai4geo,Python,4,2026-01-21 20:31:22,2026-09-07 21:48:42,https://github.com/YuzeHao2023/daily-arxiv-ai4geo,🎓Automatically Update AI4Geo Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Geo 论文
YuzeHao2023/daily-arxiv-ai4physics,Python,15,2026-01-19 15:13:32,2026-09-07 21:43:40,https://github.com/YuzeHao2023/daily-arxiv-ai4physics,🎓Automatically Update AI4Physics Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Physics 论文
tobias-weiss-ai-xr/writing-research,Python,0,2026-09-03 15:37:37,2026-09-07 20:16:08,https://github.com/tobias-weiss-ai-xr/writing-research,,
asimfish/awesome_Schrodinger_Bridge,Python,0,2026-09-02 22:59:20,2026-09-07 17:10:04,https://github.com/asimfish/awesome_Schrodinger_Bridge,"Awesome Schrödinger Bridge: papers, code, tutorials, Chinese deep-dive reports & layout-preserving translations (diffusion SB, bridge matching, adjoint/SOC samplers, sim2real)",很棒的薛定谔桥：论文、代码、教程、中文深度报告和布局保留翻译（扩散 SB、桥匹配、伴随/SOC 采样器、sim2real）
SvetlanaUP/Microbiome-conferences-c,,63,2021-06-15 18:41:25,2026-09-07 16:11:51,https://github.com/SvetlanaUP/Microbiome-conferences-c,This repo collects the list of conferences/meetings/workshops etc. related to microbiome science and tools.,该存储库收集了与微生物组科学和工具相关的会议/会议/研讨会等的列表。
nirholas/UCAI,Python,37,2026-01-05 06:31:46,2026-09-07 14:19:38,https://github.com/nirholas/UCAI,"Universal Contract AI Interface (UCAI) 🔗 ABI to MCP | The open standard for connecting AI agents to blockchain. MCP server generator for smart contracts. Claude + Uniswap, Aave, ERC20, NFTs, DeFi. Python CLI, Web3 integration, transaction simulation. Polygon, Arbitrum, Base, Ethereum EVM chains. Claude, GPT, LLM tooling, Solidity, OpenAI.",通用合约人工智能接口 (UCAI) 🔗 ABI 到 MCP |将人工智能代理连接到区块链的开放标准。用于智能合约的 MCP 服务器生成器。克劳德 + Uniswap、Aave、ERC20、NFT、DeFi。 Python CLI、Web3 集成、事务模拟。 Polygon、Arbitrum、Base、以太坊 EVM 链。克劳德、GPT、LLM 工具、Solidity、OpenAI。
nirholas/defi-agents,TypeScript,35,2025-12-17 15:47:19,2026-09-07 14:19:34,https://github.com/nirholas/defi-agents,"DeFi agent definitions JSON API + MCP - Production-ready agents for Web3, crypto trading, portfolio management, and blockchain automation. MCP compatible.",DeFi 代理定义 JSON API + MCP - 适用于 Web3、加密货币交易、投资组合管理和区块链自动化的生产就绪代理。兼容 MCP。
nirholas/Binance-MCP,TypeScript,36,2026-01-20 20:14:36,2026-09-07 14:19:33,https://github.com/nirholas/Binance-MCP,"A Model Context Protocol (MCP) server for Binance.com API. Offers standardized access to spot trading, wallets, staking, simple earn, convert, mining, algo trading, VIP loans, NFTs, pay, copy trading, dual investments, C2C/P2P, fiat ops, and rebates. Built in TypeScript/Node.js. Manages auth, requests, and errors for AI agents/devs.",Binance.com API 的模型上下文协议 (MCP) 服务器。提供对现货交易、钱包、质押、简单收益、转换、挖矿、算法交易、VIP 贷款、NFT、支付、复制交易、双重投资、C2C/P2P、法定操作和回扣的标准化访问。内置 TypeScript/Node.js。管理 AI 代理/开发人员的身份验证、请求和错误。
nirholas/extract-llms-docs,TypeScript,34,2026-01-16 12:39:36,2026-09-07 14:19:31,https://github.com/nirholas/extract-llms-docs,"Extract documentation for AI agents from any site with llms.txt support. Features MCP server, REST API, batch processing, and multiple export formats.",从任何支持 llms.txt 的站点提取 AI 代理的文档。具有 MCP 服务器、REST API、批处理和多种导出格式。
nirholas/bnbchain-mcp,TypeScript,33,2026-01-27 00:27:20,2026-09-07 14:19:30,https://github.com/nirholas/bnbchain-mcp,"Developer tools for AI crypto agents  🛠️ Build apps with DeFi trading, DEX swaps, smart contract deployment, token operations, staking, bridging, wallet automation, honeypot detection, security analysis, price oracles, market data & protocol analytics on BSC and opBNB",AI 加密代理的开发者工具🛠️ 在 BSC 和 opBNB 上构建具有 DeFi 交易、DEX 交换、智能合约部署、代币操作、质押、桥接、钱包自动化、蜜罐检测、安全分析、价格预言机、市场数据和协议分析的应用程序
nirholas/github-to-mcp,TypeScript,32,2026-01-18 00:52:20,2026-09-07 14:19:28,https://github.com/nirholas/github-to-mcp,"Convert GitHub repositories to MCP servers automatically. Extract tools from OpenAPI, GraphQL & REST APIs for Claude Desktop, Cursor, Windsurf, Cline & VS Code. AI-powered code generation creates type-safe TypeScript/Python MCP servers. Zero config setup - just paste a repo URL. Built for AI assistants & LLM tool integration.",自动将 GitHub 存储库转换为 MCP 服务器。从 OpenAPI、GraphQL 和 REST API 中提取适用于 Claude Desktop、Cursor、Windsurf、Cline 和 VS Code 的工具。 AI 支持的代码生成创建类型安全的 TypeScript/Python MCP 服务器。零配置设置 - 只需粘贴存储库 URL。专为人工智能助手和法学硕士工具集成而构建。
nirholas/mcp-notify,Go,29,2026-01-05 14:21:18,2026-09-07 14:19:22,https://github.com/nirholas/mcp-notify,"Monitor the Model Context Protocol (MCP) Registry for new, updated, and removed servers. Get real-time notifications via Discord, Slack, Email, Telegram, Microsoft Teams, Webhooks, or RSS feeds. Includes CLI, Go SDK, REST API, and MCP server for AI assistants.",监视模型上下文协议 (MCP) 注册表中新的、更新的和删除的服务器。通过 Discord、Slack、电子邮件、Telegram、Microsoft Teams、Webhooks 或 RSS 源获取实时通知。包括用于 AI 助手的 CLI、Go SDK、REST API 和 MCP 服务器。
nirholas/boosty,TypeScript,29,2026-01-26 14:07:55,2026-09-07 14:19:20,https://github.com/nirholas/boosty,,
nirholas/lyra-intel,Python,28,2025-12-04 01:29:57,2026-09-07 14:19:19,https://github.com/nirholas/lyra-intel,"Lyra Intel is an intelligence platform designed to analyze repositories of any size - from small projects to enterprise monorepos with millions of lines of code. With 70+ components, it provides end-to-end analysis, security scanning, AI integration, and more. ",Lyra Intel 是一个智能平台，旨在分析任何规模的存储库 - 从小型项目到具有数百万行代码的企业单一存储库。它拥有 70 多个组件，提供端到端分析、安全扫描、AI 集成等。
nirholas/crypto-market-data-ts,TypeScript,24,2026-01-22 14:36:22,2026-09-07 14:18:58,https://github.com/nirholas/crypto-market-data-ts,"Comprehensive cryptocurrency market data service with CoinGecko, DeFiLlama, and Fear & Greed Index. Built-in caching, rate limiting, and Edge Runtime compatibility.",包含 CoinGecko、DeFiLlama 和 Fear & Greed Index 的综合加密货币市场数据服务。内置缓存、速率限制和边缘运行时兼容性。
wupeng1998/scientific-agent-skills,Python,0,2026-09-07 11:14:59,2026-09-07 11:16:20,https://github.com/wupeng1998/scientific-agent-skills,,
seandavi/awesome-single-cell,,3856,2016-06-29 23:41:50,2026-09-07 11:16:09,https://github.com/seandavi/awesome-single-cell,"Community-curated list of software packages and data resources for single-cell, including RNA-seq, ATAC-seq, etc.",社区精选的单细胞软件包和数据资源列表，包括 RNA-seq、ATAC-seq 等。
inoue0426/awesome-computational-biology,Python,157,2022-02-16 07:46:16,2026-09-07 11:12:40,https://github.com/inoue0426/awesome-computational-biology,Awesome list of computational biology.,很棒的计算生物学列表。
