fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
Sperax/sperax-crypto-mcp,TypeScript,16,2026-01-06 14:15:41,2026-09-20 10:13:50,https://github.com/Sperax/sperax-crypto-mcp,"MCP server and plugin for Sperax Protocol – USDs, SPA, veSPA & Demeter on Arbitrum and BNB Chain. Listed on Anthropic's official MCP Registry.",适用于 Sperax 协议的 MCP 服务器和插件 – Arbitrum 和 BNB 链上的 USD、SPA、veSPA 和 Demeter。已在 Anthropic 的官方 MCP 注册表中列出。
Sperax/Binance-MCP,TypeScript,1,2026-03-04 18:47:57,2026-09-20 10:13:43,https://github.com/Sperax/Binance-MCP,"A Model Context Protocol (MCP) server for Binance.com API. Offers standardized access to spot trading, wallets, staking, simple earn, convert, mining, algo trading, VIP loans, NFTs, pay, copy trading, dual investments, C2C/P2P, fiat ops, and rebates. Built in TypeScript/Node.js. Manages auth, requests, and errors for AI agents/devs.",Binance.com API 的模型上下文协议 (MCP) 服务器。提供对现货交易、钱包、质押、简单收益、转换、挖矿、算法交易、VIP 贷款、NFT、支付、复制交易、双重投资、C2C/P2P、法定操作和回扣的标准化访问。内置 TypeScript/Node.js。管理 AI 代理/开发人员的身份验证、请求和错误。
Sperax/Binance-US-MCP,TypeScript,1,2026-03-04 18:46:46,2026-09-20 10:13:37,https://github.com/Sperax/Binance-US-MCP,"A Model Context Protocol (MCP) server for Binance.US API. Provides standardized access to market data, spot trading, wallets, accounts, staking, OTC, sub-accounts, and institutional features. Built in TypeScript/Node.js. Handles authentication, rate limiting, and errors automatically. Ideal for AI agents and devs.",Binance.US API 的模型上下文协议 (MCP) 服务器。提供对市场数据、现货交易、钱包、账户、质押、OTC、子账户和机构功能的标准化访问。内置 TypeScript/Node.js。自动处理身份验证、速率限制和错误。非常适合人工智能代理和开发人员。
Sperax/bnbchain-mcp,TypeScript,1,2026-03-03 18:21:54,2026-09-20 10:13:22,https://github.com/Sperax/bnbchain-mcp,"Developer tools for AI crypto agents 🛠️ Build apps with DeFi trading, DEX swaps, smart contract deployment, token operations, staking, bridging, wallet automation, honeypot detection, security analysis, price oracles, market data & protocol analytics on BSC and opBNB",AI 加密代理的开发者工具🛠️ 在 BSC 和 opBNB 上构建具有 DeFi 交易、DEX 交换、智能合约部署、代币操作、质押、桥接、钱包自动化、蜜罐检测、安全分析、价格预言机、市场数据和协议分析的应用程序
Sperax/sweep,Solidity,12,2026-01-16 00:44:20,2026-09-20 10:13:10,https://github.com/Sperax/sweep,"Multi-chain dust sweeper that consolidates small token balances into DeFi yield. Supports Ethereum, Base, Arbitrum, Polygon, Solana & more. Gasless transactions via ERC-4337 account abstraction. MEV-protected swaps through CoW Protocol. Route dust to Aave, Yearn, Lido, Beefy & Jito yield vaults.",多链除尘器，将小额代币余额合并为 DeFi 收益。支持以太坊、Base、Arbitrum、Polygon、Solana 等。通过 ERC-4337 账户抽象进行无 Gas 交易。通过 CoW 协议进行 MEV 保护的交换。将灰尘传送到 Aave、Yearn、Lido、Beefy 和 Jito 产量库。
zhanxw/Literature,Python,0,2026-02-06 14:35:19,2026-09-20 09:56:02,https://github.com/zhanxw/Literature,,
enhansome/enhansome-agi-cocosci,,0,2026-08-12 16:10:58,2026-09-20 08:18:03,https://github.com/enhansome/enhansome-agi-cocosci,,
honeyvig/industry-machine-learning,Jupyter Notebook,0,2026-09-19 23:36:12,2026-09-19 23:36:21,https://github.com/honeyvig/industry-machine-learning,,
honeyvig/daily-arxiv-ai4polymer,Python,0,2026-09-19 23:23:11,2026-09-19 23:23:20,https://github.com/honeyvig/daily-arxiv-ai4polymer,,
honeyvig/daily-arxiv-ai4physics,Python,0,2026-09-19 23:22:46,2026-09-19 23:23:10,https://github.com/honeyvig/daily-arxiv-ai4physics,,
honeyvig/daily-arxiv-ai4geo,Python,0,2026-09-19 23:22:12,2026-09-19 23:22:26,https://github.com/honeyvig/daily-arxiv-ai4geo,,
honeyvig/daily-arxiv-ai4economy,Python,0,2026-09-19 23:22:00,2026-09-19 23:22:11,https://github.com/honeyvig/daily-arxiv-ai4economy,,
honeyvig/daily-arxiv-ai4cheme,Python,0,2026-09-19 23:21:46,2026-09-19 23:22:00,https://github.com/honeyvig/daily-arxiv-ai4cheme,,
honeyvig/daily-arxiv-ai4chem,Python,0,2026-09-19 23:21:32,2026-09-19 23:21:45,https://github.com/honeyvig/daily-arxiv-ai4chem,,
honeyvig/daily-arxiv-ai4bio,Python,0,2026-09-19 23:21:21,2026-09-19 23:21:31,https://github.com/honeyvig/daily-arxiv-ai4bio,,
YitiAnz127/AREX-chem-skills,Python,0,2026-09-07 23:31:13,2026-09-19 22:59:08,https://github.com/YitiAnz127/AREX-chem-skills,"A curated list of 500 open-source Python repositories for chemistry, chemical engineering, molecular, and pharmaceutical ML — screened from 4,000+ repos, deduplicated across 8 subdomains, each tagged for AI skill distillation (DisCo) feasibility.","用于化学、化学工程、分子和制药 ML 的 500 个开源 Python 存储库的精选列表 - 从 4,000 多个存储库中筛选出来，在 8 个子域中进行重复数据删除，每个子域都标记为 AI 技能蒸馏 (DisCo) 可行性。"
Vivacada/Vivacada-Open-Curriculum,,1,2026-09-19 20:54:55,2026-09-19 20:56:31,https://github.com/Vivacada/Vivacada-Open-Curriculum,Self-Study Curriculum for First-Year to Master's-Level Material Across Many Academic Subjects,涵盖许多学科的一年级到硕士水平的自学课程
yoonalimsuwan/REAL-FOLD-ONE,Python,1,2026-05-17 13:11:30,2026-09-19 07:34:08,https://github.com/yoonalimsuwan/REAL-FOLD-ONE,"SUPPORT FOR PROTEIN (Multimer) , DNA , DNA Origami , RNA  , LIGANDS AND HTS (and their complexes) / All Elements (Inorganic materials) , (Alloys) , (Crystals) / Full-atom With Langevin MD , CH 3D With ThinFilm 3D , PFC 3D  : 6th-Order & Higher Operators / to EDA , QEDA Application Together STANDARD ONE for Qubit Architectures",支持蛋白质（多聚体）、DNA、DNA Origami、RNA、配体和 HTS（及其复合物）/所有元素（无机材料）、（合金）、（晶体）/全原子 与 Langevin MD 、CH 3D 与 ThinFilm 3D 、PFC 3D ：六阶及更高运算符/一起用于 EDA 、QEDA 应用量子位架构的标准一
tranphuongminh2346-art/Bioinformatics-Data-Science-Portfolio,Python,1,2026-07-24 16:12:02,2026-09-18 18:50:05,https://github.com/tranphuongminh2346-art/Bioinformatics-Data-Science-Portfolio,,
utensil/awesome-stars,,33,2019-02-21 20:56:56,2026-09-18 09:19:09,https://github.com/utensil/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
fr3on/awesome-ai,,0,2026-09-18 07:22:12,2026-09-18 07:49:22,https://github.com/fr3on/awesome-ai,"A curated list of frameworks, models, infrastructure, and vertical tools for building with AI.",用于人工智能构建的框架、模型、基础设施和垂直工具的精选列表。
smenjas/history-notes,Shell,16,2020-02-12 11:38:27,2026-09-18 06:25:15,https://github.com/smenjas/history-notes,"My notes on natural history, science, and technology.",我关于自然历史、科学和技术的笔记。
yboulaamane/awesome-drug-discovery,,151,2024-01-16 19:56:02,2026-09-18 04:26:04,https://github.com/yboulaamane/awesome-drug-discovery,A meticulously curated resource list focused on computational methods for drug discovery.,精心策划的资源列表，重点关注药物发现的计算方法。
KIM-Autorobotics/Claude_Scientifi_Skills,Python,3,2026-09-18 03:08:47,2026-09-18 03:09:46,https://github.com/KIM-Autorobotics/Claude_Scientifi_Skills,,
engineer-work/engineer-work,,0,2026-04-07 11:15:06,2026-09-17 22:09:39,https://github.com/engineer-work/engineer-work,,
bougui505/misc,Python,3,2021-05-10 21:40:03,2026-09-17 21:07:07,https://github.com/bougui505/misc,,
FengxianJi/The-Library-of-AI-Scientist,Python,16,2026-02-07 18:57:18,2026-09-17 20:50:14,https://github.com/FengxianJi/The-Library-of-AI-Scientist,"Over the next month, we will implement the comprehensive paper retrieval and organization system to make this AI-Scientist agent project more concrete.",下个月，我们将实施全面的论文检索和组织系统，使这个AI-Scientist代理项目更加具体。
AspirinCode/awesome-AI4MolConformation-MD,,307,2024-04-10 13:19:13,2026-09-17 16:25:33,https://github.com/AspirinCode/awesome-AI4MolConformation-MD,"List of molecules (small molecules, RNA, peptide, protein, enzymes, antibody,  and PPIs)  conformations and molecular dynamics (force fields) using generative artificial intelligence and deep learning",使用生成人工智能和深度学习的分子（小分子、RNA、肽、蛋白质、酶、抗体和 PPI）构象和分子动力学（力场）列表
Gabriel-QIN/Awesome_AI4Plant,TeX,1,2026-03-05 13:43:56,2026-09-16 21:24:44,https://github.com/Gabriel-QIN/Awesome_AI4Plant,An up-to-date collection of research and review papers on AI-based methods in plant science,关于植物科学中基于人工智能的方法的最新研究和评论论文集
rajeshgangireddy/awesome-digital-biology,Python,3,2026-08-10 20:48:30,2026-09-20 20:06:23,https://github.com/rajeshgangireddy/awesome-digital-biology,"A curated, actively-updated list of AI/deep-learning papers, libraries, etc for digital biology: protein folding, binder & antibody design, molecular generation, genomics & single-cell foundation models, datasets, and tools.",用于数字生物学的人工智能/深度学习论文、库等的精选、主动更新列表：蛋白质折叠、粘合剂和抗体设计、分子生成、基因组学和单细胞基础模型、数据集和工具。
devkumar70401/Notes,Python,0,2026-07-12 18:06:03,2026-09-16 21:19:49,https://github.com/devkumar70401/Notes,,
devoworm/Weekly-Meeting-Archive,,0,2022-02-19 13:29:57,2026-09-16 15:37:45,https://github.com/devoworm/Weekly-Meeting-Archive,,
yuzhimanhua/Awesome-Scientific-Language-Models,,665,2024-01-05 11:32:57,2026-09-16 11:17:35,https://github.com/yuzhimanhua/Awesome-Scientific-Language-Models,A Comprehensive Survey of Scientific Large Language Models and Their Applications in Scientific Discovery (EMNLP'24),科学大语言模型及其在科学发现中的应用的综合综述（EMNLP'24）
nikhilesh-s/claude-toolkit,Python,0,2026-08-17 12:12:52,2026-09-16 00:05:55,https://github.com/nikhilesh-s/claude-toolkit,Nik's personal Claude Code toolkit — machine-specific branch of ArnavKakani/claude-toolkit. Private.,Nik 的个人 Claude Code 工具包 — ArnavKakani/claude-toolkit 的机器特定分支。私人的。
SvetlanaUP/Microbiome-conferences-c,,63,2021-06-15 18:41:25,2026-09-15 18:30:24,https://github.com/SvetlanaUP/Microbiome-conferences-c,This repo collects the list of conferences/meetings/workshops etc. related to microbiome science and tools.,该存储库收集了与微生物组科学和工具相关的会议/会议/研讨会等的列表。
nirholas/UCAI,Python,37,2026-01-05 06:31:46,2026-09-15 16:00:25,https://github.com/nirholas/UCAI,"Universal Contract AI Interface (UCAI) 🔗 ABI to MCP | The open standard for connecting AI agents to blockchain. MCP server generator for smart contracts. Claude + Uniswap, Aave, ERC20, NFTs, DeFi. Python CLI, Web3 integration, transaction simulation. Polygon, Arbitrum, Base, Ethereum EVM chains. Claude, GPT, LLM tooling, Solidity, OpenAI.",通用合约人工智能接口 (UCAI) 🔗 ABI 到 MCP |将人工智能代理连接到区块链的开放标准。用于智能合约的 MCP 服务器生成器。克劳德 + Uniswap、Aave、ERC20、NFT、DeFi。 Python CLI、Web3 集成、事务模拟。 Polygon、Arbitrum、Base、以太坊 EVM 链。克劳德、GPT、LLM 工具、Solidity、OpenAI。
nirholas/Binance-MCP,TypeScript,37,2026-01-20 20:14:36,2026-09-15 16:00:24,https://github.com/nirholas/Binance-MCP,"A Model Context Protocol (MCP) server for Binance.com API. Offers standardized access to spot trading, wallets, staking, simple earn, convert, mining, algo trading, VIP loans, NFTs, pay, copy trading, dual investments, C2C/P2P, fiat ops, and rebates. Built in TypeScript/Node.js. Manages auth, requests, and errors for AI agents/devs.",Binance.com API 的模型上下文协议 (MCP) 服务器。提供对现货交易、钱包、质押、简单收益、转换、挖矿、算法交易、VIP 贷款、NFT、支付、复制交易、双重投资、C2C/P2P、法定操作和回扣的标准化访问。内置 TypeScript/Node.js。管理 AI 代理/开发人员的身份验证、请求和错误。
nirholas/defi-agents,TypeScript,35,2025-12-17 15:47:19,2026-09-15 16:00:21,https://github.com/nirholas/defi-agents,"DeFi agent definitions JSON API + MCP - Production-ready agents for Web3, crypto trading, portfolio management, and blockchain automation. MCP compatible.",DeFi 代理定义 JSON API + MCP - 适用于 Web3、加密货币交易、投资组合管理和区块链自动化的生产就绪代理。兼容 MCP。
nirholas/extract-llms-docs,TypeScript,34,2026-01-16 12:39:36,2026-09-15 16:00:20,https://github.com/nirholas/extract-llms-docs,"Extract documentation for AI agents from any site with llms.txt support. Features MCP server, REST API, batch processing, and multiple export formats.",从任何支持 llms.txt 的站点提取 AI 代理的文档。具有 MCP 服务器、REST API、批处理和多种导出格式。
nirholas/bnbchain-mcp,TypeScript,34,2026-01-27 00:27:20,2026-09-15 16:00:18,https://github.com/nirholas/bnbchain-mcp,"Developer tools for AI crypto agents  🛠️ Build apps with DeFi trading, DEX swaps, smart contract deployment, token operations, staking, bridging, wallet automation, honeypot detection, security analysis, price oracles, market data & protocol analytics on BSC and opBNB",AI 加密代理的开发者工具🛠️ 在 BSC 和 opBNB 上构建具有 DeFi 交易、DEX 交换、智能合约部署、代币操作、质押、桥接、钱包自动化、蜜罐检测、安全分析、价格预言机、市场数据和协议分析的应用程序
nirholas/github-to-mcp,TypeScript,32,2026-01-18 00:52:20,2026-09-15 16:00:17,https://github.com/nirholas/github-to-mcp,"Convert GitHub repositories to MCP servers automatically. Extract tools from OpenAPI, GraphQL & REST APIs for Claude Desktop, Cursor, Windsurf, Cline & VS Code. AI-powered code generation creates type-safe TypeScript/Python MCP servers. Zero config setup - just paste a repo URL. Built for AI assistants & LLM tool integration.",自动将 GitHub 存储库转换为 MCP 服务器。从 OpenAPI、GraphQL 和 REST API 中提取适用于 Claude Desktop、Cursor、Windsurf、Cline 和 VS Code 的工具。 AI 支持的代码生成创建类型安全的 TypeScript/Python MCP 服务器。零配置设置 - 只需粘贴存储库 URL。专为人工智能助手和法学硕士工具集成而构建。
nirholas/mcp-notify,Go,29,2026-01-05 14:21:18,2026-09-15 16:00:11,https://github.com/nirholas/mcp-notify,"Monitor the Model Context Protocol (MCP) Registry for new, updated, and removed servers. Get real-time notifications via Discord, Slack, Email, Telegram, Microsoft Teams, Webhooks, or RSS feeds. Includes CLI, Go SDK, REST API, and MCP server for AI assistants.",监视模型上下文协议 (MCP) 注册表中新的、更新的和删除的服务器。通过 Discord、Slack、电子邮件、Telegram、Microsoft Teams、Webhooks 或 RSS 源获取实时通知。包括用于 AI 助手的 CLI、Go SDK、REST API 和 MCP 服务器。
nirholas/boosty,TypeScript,29,2026-01-26 14:07:55,2026-09-15 16:00:10,https://github.com/nirholas/boosty,,
nirholas/lyra-intel,Python,28,2025-12-04 01:29:57,2026-09-15 16:00:08,https://github.com/nirholas/lyra-intel,"Lyra Intel is an intelligence platform designed to analyze repositories of any size - from small projects to enterprise monorepos with millions of lines of code. With 70+ components, it provides end-to-end analysis, security scanning, AI integration, and more. ",Lyra Intel 是一个智能平台，旨在分析任何规模的存储库 - 从小型项目到具有数百万行代码的企业单一存储库。它拥有 70 多个组件，提供端到端分析、安全扫描、AI 集成等。
nirholas/crypto-market-data-ts,TypeScript,24,2026-01-22 14:36:22,2026-09-15 15:59:50,https://github.com/nirholas/crypto-market-data-ts,"Comprehensive cryptocurrency market data service with CoinGecko, DeFiLlama, and Fear & Greed Index. Built-in caching, rate limiting, and Edge Runtime compatibility.",包含 CoinGecko、DeFiLlama 和 Fear & Greed Index 的综合加密货币市场数据服务。内置缓存、速率限制和边缘运行时兼容性。
mdozmorov/HiC_tools,Python,653,2018-03-29 22:10:41,2026-09-15 09:39:24,https://github.com/mdozmorov/HiC_tools,A collection of tools for Hi-C data analysis,用于 Hi-C 数据分析的工具集合
jcyangcn/machine-learning-research,Jupyter Notebook,0,2026-09-11 23:20:00,2026-09-15 06:07:54,https://github.com/jcyangcn/machine-learning-research,,
eerstar/LLM-Agent-paper-daily,Python,0,2026-02-16 00:43:31,2026-09-14 23:43:00,https://github.com/eerstar/LLM-Agent-paper-daily,,
cmivqa/ro-arxiv-daily,Python,1,2024-09-18 17:38:27,2026-09-14 23:09:58,https://github.com/cmivqa/ro-arxiv-daily,Automatically Update Arxiv Papers Daily using Github Actions (Update Every 8th hours),使用 Github Actions 每天自动更新 Arxiv 论文（每 8 小时更新一次）
cnlinxi/LLM-paper-daily,Python,10,2024-12-06 22:47:02,2026-09-14 23:06:07,https://github.com/cnlinxi/LLM-paper-daily,Automatically Update LLM Papers Daily using Github Actions. Ref: https://github.com/Vincentqyw/cv-arxiv-daily,使用 Github Actions 每日自动更新 LLM 论文。参考：https://github.com/Vincentqyw/cv-arxiv-daily
theneao/CV-SAR-Seg-arxiv-daily,Python,4,2023-06-02 21:04:55,2026-09-14 23:05:08,https://github.com/theneao/CV-SAR-Seg-arxiv-daily,CV领域 个人关注方向 每日arxiv文章更新,[translate failed]
DZRRRRRR/my_arxiv_daily,Python,2,2023-12-18 16:52:43,2026-09-14 23:00:27,https://github.com/DZRRRRRR/my_arxiv_daily,,
Xuchen-Li/cv-arxiv-daily,Python,48,2024-02-07 09:44:07,2026-09-14 22:54:35,https://github.com/Xuchen-Li/cv-arxiv-daily,"Automatically update arXiv papers about SOT & VLT,  Multi-modal Learning, LLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 SOT 和 VLT、多模式学习、LLM 和视频理解的 arXiv 论文。
YuzeHao2023/daily-arxiv-ai4cheme,Python,14,2026-01-19 15:43:07,2026-09-14 22:53:30,https://github.com/YuzeHao2023/daily-arxiv-ai4cheme,🎓Automatically Update AI4Chemical-Engineering Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chemical-Engineering 论文
YuzeHao2023/daily-arxiv-ai4bio,Python,20,2026-01-18 21:21:37,2026-09-14 22:51:27,https://github.com/YuzeHao2023/daily-arxiv-ai4bio,🎓Automatically Update AI4Bio Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Bio 论文
XuzhaoLi/ro-arxiv-daily,Python,36,2024-02-11 10:20:28,2026-09-14 22:48:22,https://github.com/XuzhaoLi/ro-arxiv-daily,"Automatically Update Arxiv Papers about Path Planning, LLM and Autonomous Driving using Github Actions since 2024.2.",自 2024.2 起使用 Github Actions 自动更新关于路径规划、LLM 和自动驾驶的 Arxiv 论文。
YuzeHao2023/daily-arxiv-ai4polymer,Python,5,2026-01-19 18:42:17,2026-09-14 22:47:35,https://github.com/YuzeHao2023/daily-arxiv-ai4polymer,🎓Automatically Update AI4Polymer Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Polymer 论文
Rook1echen/arxiv-daily,Python,0,2023-03-24 17:45:08,2026-09-14 22:46:50,https://github.com/Rook1echen/arxiv-daily,每日爬取,[translate failed]
YuzeHao2023/daily-arxiv-ai4chem,Python,31,2026-01-18 14:29:07,2026-09-14 22:45:20,https://github.com/YuzeHao2023/daily-arxiv-ai4chem,🎓Automatically Update AI4Chem Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chem 论文
YuzeHao2023/daily-arxiv-ai4economy,Python,5,2026-01-21 21:14:02,2026-09-14 22:43:45,https://github.com/YuzeHao2023/daily-arxiv-ai4economy,🎓Automatically Update AI4Economy Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Economy 论文
