fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
AB-DataScienceLab/CircaNet,PHP,0,2026-09-18 17:17:32,2026-09-18 17:53:12,https://github.com/AB-DataScienceLab/CircaNet,"CircaNet is an interactive knowledgebase for human circadian biology, linking circadian genes with structural features, variants, regulatory networks, tissue expression, and disease phenotypes.",CircaNet 是人类昼夜节律生物学的交互式知识库，将昼夜节律基因与结构特征、变异、调控网络、组织表达和疾病表型联系起来。
CYandYue/Auto-Get-Papers-pro,Python,1,2025-03-29 22:51:35,2026-09-18 15:29:48,https://github.com/CYandYue/Auto-Get-Papers-pro,,
jjaco081-lab/PYR1_pocket_expansion,Python,0,2026-08-11 06:51:57,2026-09-18 14:42:19,https://github.com/jjaco081-lab/PYR1_pocket_expansion,,
CobanAkdemirlab/NMDescapediseasegene_paper,R,1,2025-03-07 05:38:53,2026-09-18 03:53:02,https://github.com/CobanAkdemirlab/NMDescapediseasegene_paper,,
tjaglal11/Bayesian-Analysis-of-SAXS-Data,Python,1,2025-10-29 00:25:45,2026-09-18 01:08:29,https://github.com/tjaglal11/Bayesian-Analysis-of-SAXS-Data,All code related to SAXS Analysis and Bayesian Inference,与 SAXS 分析和贝叶斯推理相关的所有代码
zlipel/al_active_dev,Python,0,2026-06-17 19:50:42,2026-09-18 00:16:15,https://github.com/zlipel/al_active_dev,"Closed-loop active-learning pipeline for    disordered protein design — multi-objective BO, GP/MoE surrogate",无序蛋白质设计的闭环主动学习流程——多目标 BO、GP/MoE 替代
cheungngo/088HvI-NMN-Epi-088HvA-2-SCZ-x-DM,Python,0,2026-09-17 22:48:23,2026-09-17 22:59:40,https://github.com/cheungngo/088HvI-NMN-Epi-088HvA-2-SCZ-x-DM,,
AspirinCode/awesome-AI4MolConformation-MD,,307,2024-04-10 13:19:13,2026-09-17 16:25:33,https://github.com/AspirinCode/awesome-AI4MolConformation-MD,"List of molecules (small molecules, RNA, peptide, protein, enzymes, antibody,  and PPIs)  conformations and molecular dynamics (force fields) using generative artificial intelligence and deep learning",使用生成人工智能和深度学习的分子（小分子、RNA、肽、蛋白质、酶、抗体和 PPI）构象和分子动力学（力场）列表
AspirinCode/papers-for-molecular-design-using-DL,,953,2023-02-28 15:08:10,2026-09-17 15:33:26,https://github.com/AspirinCode/papers-for-molecular-design-using-DL,List of Molecular and Material design using Generative AI and Deep Learning ,使用生成式人工智能和深度学习的分子和材料设计列表
SivaKoganti/Cancer-Protein-IDR-Atlas,Python,0,2026-08-03 01:24:11,2026-09-17 05:11:07,https://github.com/SivaKoganti/Cancer-Protein-IDR-Atlas,,
kkiselev1/esmfold_vs_alphafold2,Jupyter Notebook,0,2026-09-11 15:54:28,2026-09-17 01:32:15,https://github.com/kkiselev1/esmfold_vs_alphafold2,,
KentoNishi/awesome-all-you-need-papers,Python,160,2021-06-10 11:29:42,2026-09-16 23:31:41,https://github.com/KentoNishi/awesome-all-you-need-papers,"A list of all ""all you need"" papers. Updated daily using the arXiv API.",所有“您需要的”论文的列表。使用 arXiv API 每日更新。
HolobiomicsLab/Magnolia-AI,Python,0,2026-06-15 15:58:59,2026-09-16 17:31:49,https://github.com/HolobiomicsLab/Magnolia-AI,,
Abubakar3283/protein-interaction-analysis,Python,0,2026-09-15 23:36:50,2026-09-16 16:08:59,https://github.com/Abubakar3283/protein-interaction-analysis,,
azhwang/silkome_design,Python,0,2026-09-07 13:39:53,2026-09-16 13:15:04,https://github.com/azhwang/silkome_design,,
Lixingyuan2004/MUSE-IDR,Python,0,2026-09-16 11:26:00,2026-09-16 12:23:24,https://github.com/Lixingyuan2004/MUSE-IDR,MUSE-IDR: Multilayer and Multiscale ESM-2 Ensemble for Intrinsic Disorder Prediction,MUSE-IDR：用于内在紊乱预测的多层和多尺度 ESM-2 集成
j-barium-56/AlphaFold3-IDP,Python,0,2026-09-15 00:21:52,2026-09-16 04:19:31,https://github.com/j-barium-56/AlphaFold3-IDP,,
ph-an/tf-idr-isoforms,Jupyter Notebook,0,2026-09-13 19:07:14,2026-09-16 04:02:41,https://github.com/ph-an/tf-idr-isoforms,Alternative splicing and intrinsic disorder in human transcription-factor isoforms: analysis code and figures,人类转录因子亚型中的选择性剪接和内在紊乱：分析代码和图表
OpenEnvision/Awesome-World-Modeling,HTML,131,2026-04-28 03:38:35,2026-09-16 02:19:09,https://github.com/OpenEnvision/Awesome-World-Modeling,"Awesome World Models [Cover Represenational, Generative, Agentic World Models]",很棒的世界模型 [涵盖表征、生成、代理世界模型]
mahesh27dx/mahesh27dx.github.io,HTML,0,2023-03-05 07:47:25,2026-09-15 21:10:06,https://github.com/mahesh27dx/mahesh27dx.github.io,,
awictor/symplectic-nbody,Python,0,2026-09-15 15:04:12,2026-09-15 15:38:59,https://github.com/awictor/symplectic-nbody,"Pure-Python-stdlib computational science: 400+ self-validated modules, live dashboard",Pure-Python-stdlib 计算科学：400 多个自我验证模块、实时仪表板
grizzledtroubadour/poor_benchmark,Python,0,2026-09-14 12:18:27,2026-09-15 14:19:39,https://github.com/grizzledtroubadour/poor_benchmark,"POOR: A benchmark for evaluating out-of-distribution generalization of protein models — 12 protein tasks × 11 curated OOD shift scenarios (sequence, structural, functional), with the ProDPR metric for comparable OOD robustness evaluation.",POOR：评估蛋白质模型的分布外泛化的基准 — 12 个蛋白质任务 × 11 个策划的 OOD 转变场景（序列、结构、功能），并使用 ProDPR 指标进行可比较的 OOD 稳健性评估。
Sabian98/aromatics-as-anti-hubs,Python,0,2026-09-15 02:27:22,2026-09-15 09:08:29,https://github.com/Sabian98/aromatics-as-anti-hubs,"End to end pipeline to enable reproduction of ""Charged residues, not aromatics, are the universal topological hubs of intrinsically disordered proteins""",端到端管道能够复制“带电残基，而不是芳香族化合物，是本质上无序蛋白质的通用拓扑中心”
sinc-lab/emb2dis,Python,2,2026-03-05 23:36:45,2026-09-15 03:51:13,https://github.com/sinc-lab/emb2dis,Deep learning model for protein disorder prediction,蛋白质紊乱预测的深度学习模型
mattyb4/Cluster-Scout,Python,0,2026-06-09 06:35:26,2026-09-15 03:37:26,https://github.com/mattyb4/Cluster-Scout,,
KULL-Centre/CALVADOS,Python,97,2022-07-09 19:48:31,2026-09-15 00:35:16,https://github.com/KULL-Centre/CALVADOS,,
eerstar/LLM-Agent-paper-daily,Python,0,2026-02-16 00:43:31,2026-09-14 23:43:00,https://github.com/eerstar/LLM-Agent-paper-daily,,
cnlinxi/LLM-paper-daily,Python,10,2024-12-06 22:47:02,2026-09-14 23:06:07,https://github.com/cnlinxi/LLM-paper-daily,Automatically Update LLM Papers Daily using Github Actions. Ref: https://github.com/Vincentqyw/cv-arxiv-daily,使用 Github Actions 每日自动更新 LLM 论文。参考：https://github.com/Vincentqyw/cv-arxiv-daily
theneao/CV-SAR-Seg-arxiv-daily,Python,4,2023-06-02 21:04:55,2026-09-14 23:05:08,https://github.com/theneao/CV-SAR-Seg-arxiv-daily,CV领域 个人关注方向 每日arxiv文章更新,[translate failed]
DZRRRRRR/my_arxiv_daily,Python,2,2023-12-18 16:52:43,2026-09-14 23:00:27,https://github.com/DZRRRRRR/my_arxiv_daily,,
Xuchen-Li/cv-arxiv-daily,Python,48,2024-02-07 09:44:07,2026-09-14 22:54:35,https://github.com/Xuchen-Li/cv-arxiv-daily,"Automatically update arXiv papers about SOT & VLT,  Multi-modal Learning, LLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 SOT 和 VLT、多模式学习、LLM 和视频理解的 arXiv 论文。
Vincentqyw/cv-arxiv-daily,Python,1500,2021-10-08 22:35:41,2026-09-14 22:52:26,https://github.com/Vincentqyw/cv-arxiv-daily,🎓Automatically Update CV Papers Daily using Github Actions,🎓使用 Github Actions 每天自动更新简历论文
YuzeHao2023/daily-arxiv-ai4bio,Python,20,2026-01-18 21:21:37,2026-09-14 22:51:27,https://github.com/YuzeHao2023/daily-arxiv-ai4bio,🎓Automatically Update AI4Bio Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Bio 论文
YuzeHao2023/daily-arxiv-ai4polymer,Python,5,2026-01-19 18:42:17,2026-09-14 22:47:35,https://github.com/YuzeHao2023/daily-arxiv-ai4polymer,🎓Automatically Update AI4Polymer Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Polymer 论文
YuzeHao2023/daily-arxiv-ai4chem,Python,31,2026-01-18 14:29:07,2026-09-14 22:45:20,https://github.com/YuzeHao2023/daily-arxiv-ai4chem,🎓Automatically Update AI4Chem Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chem 论文
YuzeHao2023/daily-arxiv-ai4economy,Python,5,2026-01-21 21:14:02,2026-09-14 22:43:45,https://github.com/YuzeHao2023/daily-arxiv-ai4economy,🎓Automatically Update AI4Economy Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Economy 论文
Lyz103/LLM-Agent-Paper-daily,Python,20,2024-08-27 16:15:19,2026-09-14 22:42:10,https://github.com/Lyz103/LLM-Agent-Paper-daily,Automatically Update LLM-Agent Papers Daily using Github Actions (Update Every 12th hours),使用 Github Actions 每天自动更新 LLM-Agent 论文（每 12 小时更新一次）
jiangnan030-del/ai-arxiv-daily,Python,0,2026-03-20 21:06:42,2026-09-14 22:41:26,https://github.com/jiangnan030-del/ai-arxiv-daily,"Auto-track AI/LLM papers daily from arXiv - Large Language Model, AI Agent, RAG, Prompt Engineering, RLHF, Multimodal, Code Generation, Fine-tuning",每天自动跟踪来自 arXiv 的 AI/LLM 论文 - 大型语言模型、AI Agent、RAG、Prompt Engineering、RLHF、Multimodal、代码生成、微调
YuzeHao2023/daily-arxiv-ai4geo,Python,5,2026-01-21 20:31:22,2026-09-14 22:34:19,https://github.com/YuzeHao2023/daily-arxiv-ai4geo,🎓Automatically Update AI4Geo Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Geo 论文
YuzeHao2023/daily-arxiv-ai4physics,Python,16,2026-01-19 15:13:32,2026-09-14 22:28:47,https://github.com/YuzeHao2023/daily-arxiv-ai4physics,🎓Automatically Update AI4Physics Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Physics 论文
lnaworsk/plm_interp,Python,3,2026-07-26 06:12:07,2026-09-14 20:59:02,https://github.com/lnaworsk/plm_interp,,
BioComputingUP/idpo,Makefile,7,2024-05-23 15:49:02,2026-09-18 20:00:39,https://github.com/BioComputingUP/idpo,"The Intrinsically Disordered Proteins Ontology, a standardized vocabulary for intrinsically disordered proteins",本质无序蛋白质本体论，本质无序蛋白质的标准化词汇表
Cosmos-Logic-Institute-CLI/Infinite-Virtual,,2,2026-01-27 05:50:34,2026-09-14 10:05:07,https://github.com/Cosmos-Logic-Institute-CLI/Infinite-Virtual,Boundaries between virtual and reality are non-existent,虚拟与现实之间不存在界限
