fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
ismi9/scientific-agent-skills,Python,0,2026-08-29 20:29:55,2026-08-29 20:30:10,https://github.com/ismi9/scientific-agent-skills,Mirror of K-Dense-AI/scientific-agent-skills,K-Dense-AI/科学代理技能之镜
openbiox/awosome-bioinformatics,,521,2017-05-09 22:54:36,2026-08-29 19:01:02,https://github.com/openbiox/awosome-bioinformatics,A curated list of resources for learning bioinformatics.,用于学习生物信息学的资源的精选列表。
JuneYaooo/awesome-medical-ai,,18,2026-03-22 21:10:23,2026-08-29 10:30:16,https://github.com/JuneYaooo/awesome-medical-ai,"A curated list of open-source medical and healthcare AI projects - LLMs, imaging, multi-agent systems, clinical software",开源医疗和保健人工智能项目精选列表 - 法学硕士、成像、多代理系统、临床软件
spacenship/newDailyArxiv,Python,0,2026-05-08 13:17:08,2026-08-29 08:38:02,https://github.com/spacenship/newDailyArxiv,daily paper from Arxiv,来自 Arxiv 的日报
stephenokj78/scientific-agent-skills,Python,0,2026-08-29 06:31:24,2026-08-29 06:34:09,https://github.com/stephenokj78/scientific-agent-skills,,
Webioinfo01/Awesome-AI-Meets-Biology,,39,2025-07-08 22:00:20,2026-08-28 23:08:26,https://github.com/Webioinfo01/Awesome-AI-Meets-Biology,"Awesome-AI-Meets-Biology is a collection of state-of-the-art, novel, exciting LLMs and agents on biomedical and bioinformatic fields. ",Awesome-AI-Meets-Biology 是生物医学和生物信息学领域最先进、新颖、令人兴奋的法学硕士和代理人的集合。
saforem2/awesome-stars,,24,2021-08-08 22:32:16,2026-08-28 19:43:34,https://github.com/saforem2/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
engineer-work/engineer-work,,0,2026-04-07 11:15:06,2026-08-28 18:12:06,https://github.com/engineer-work/engineer-work,,
AbdelmoujoudFaris/EnhancoDNA,Python,0,2026-08-28 13:54:41,2026-08-28 14:08:28,https://github.com/AbdelmoujoudFaris/EnhancoDNA,,
FengxianJi/The-Library-of-AI-Scientist,Python,16,2026-02-07 18:57:18,2026-08-28 02:27:30,https://github.com/FengxianJi/The-Library-of-AI-Scientist,"Over the next month, we will implement the comprehensive paper retrieval and organization system to make this AI-Scientist agent project more concrete.",下个月，我们将实施全面的论文检索和组织系统，使这个AI-Scientist代理项目更加具体。
ai4s-research/awesome-ai-for-science,,1920,2025-10-04 17:32:39,2026-08-27 12:54:55,https://github.com/ai4s-research/awesome-ai-for-science,"A curated list of awesome AI tools, libraries, papers, datasets, and frameworks that accelerate scientific discovery — from physics and chemistry to biology, materials, and beyond.",精选的人工智能工具、库、论文、数据集和框架列表，可加速科学发现——从物理和化学到生物学、材料等。
rchain-community/quantum-logical-framework,Lean,10,2026-03-25 01:16:28,2026-08-27 11:22:52,https://github.com/rchain-community/quantum-logical-framework,quantum genesis constructive possibilist quantum logical synthesis,量子发生 建设性可能论 量子逻辑综合
AAAAA-Academia-Attractions/Discrete-Diffusion,,12,2026-05-29 06:17:20,2026-08-27 09:57:02,https://github.com/AAAAA-Academia-Attractions/Discrete-Diffusion,,
inoue0426/Paper-reading,JavaScript,0,2024-04-01 04:32:46,2026-08-26 22:59:50,https://github.com/inoue0426/Paper-reading,,
schatzlab/appliedgenomics2026,,0,2026-08-26 10:22:08,2026-08-26 12:17:59,https://github.com/schatzlab/appliedgenomics2026,Materials for EN.601.449/649 Computational Genomics: Applied Comparative Genomics,EN.601.449/649 计算基因组学材料：应用比较基因组学
ychuest/Awesome-LLMs-meet-genomes,,155,2024-08-21 13:46:37,2026-08-26 11:47:07,https://github.com/ychuest/Awesome-LLMs-meet-genomes,"Explore a comprehensive collection of basic theories, applications, papers, and best practices about Large Language Models (LLMs) in genomes.",探索有关基因组大语言模型 (LLM) 的基础理论、应用、论文和最佳实践的全面集合。
Zenteomics/awesome-proteomics,,1,2026-05-14 13:37:52,2026-08-26 08:29:57,https://github.com/Zenteomics/awesome-proteomics,"A curated list of awesome proteomics tools, databases, workflows, and learning resources with expert guides and practitioner pipelines.",精选的蛋白质组学工具、数据库、工作流程和学习资源以及专家指南和从业者管道的精选列表。
CHTC/tutorial-CHTC-AF3,Shell,3,2025-11-18 02:29:19,2026-08-26 01:09:38,https://github.com/CHTC/tutorial-CHTC-AF3,Tutorial on running Alphafold3 on CHTC's GPU open capacity.,在恒天GPU开放能力上运行Alphafold3的教程。
imteekay/machine-learning-research,Jupyter Notebook,455,2017-12-31 05:32:23,2026-08-25 19:53:53,https://github.com/imteekay/machine-learning-research,✨ AI/ML Research,✨ 人工智能/机器学习研究
yoonalimsuwan/REAL-FOLD-ONE,Python,1,2026-05-17 13:11:30,2026-08-25 19:08:18,https://github.com/yoonalimsuwan/REAL-FOLD-ONE,"SUPPORT FOR PROTEIN (Multimer) , DNA , DNA Origami , RNA  , LIGANDS AND HTS (and their complexes) / All Elements (Inorganic materials) , (Alloys) , (Crystals) / Full-atom With Langevin MD , CH 3D With ThinFilm 3D , PFC 3D  : 6th-Order & Higher Operators / to EDA , QEDA Application Together STANDARD ONE for Qubit Architectures",支持蛋白质（多聚体）、DNA、DNA Origami、RNA、配体和 HTS（及其复合物）/所有元素（无机材料）、（合金）、（晶体）/全原子 与 Langevin MD 、CH 3D 与 ThinFilm 3D 、PFC 3D ：六阶及更高运算符/一起用于 EDA 、QEDA 应用量子位架构的标准一
valeman/awesome-conformal-prediction,,1296,2021-12-10 21:31:44,2026-08-25 18:44:29,https://github.com/valeman/awesome-conformal-prediction,"A professionally curated list of awesome Conformal Prediction videos, tutorials, books, papers, PhD and MSc theses, articles and open-source libraries.",专业策划的精彩共形预测视频、教程、书籍、论文、博士和理学硕士论文、文章和开源库列表。
rajeshgangireddy/awesome-digital-biology,Python,2,2026-08-10 20:48:30,2026-08-29 20:00:54,https://github.com/rajeshgangireddy/awesome-digital-biology,"A curated, actively-updated list of AI/deep-learning papers, libraries, etc for digital biology: protein folding, binder & antibody design, molecular generation, genomics & single-cell foundation models, datasets, and tools.",用于数字生物学的人工智能/深度学习论文、库等的精选、主动更新列表：蛋白质折叠、粘合剂和抗体设计、分子生成、基因组学和单细胞基础模型、数据集和工具。
zeleny-ondrej/STNN-Weekly-Arxiv,Python,20,2024-04-23 19:22:58,2026-08-25 06:16:03,https://github.com/zeleny-ondrej/STNN-Weekly-Arxiv,Scraping repository of the most relevant topics with regards to Spatio-Temporal Neural Networks available in the arXiv archive. The repository and workflow is based on https://github.com/SpikingChen/SNN-Daily-Arxiv.,抓取 arXiv 档案中与时空神经网络最相关的主题的存储库。存储库和工作流程基于 https://github.com/SpikingChen/SNN-Daily-Arxiv。
enveda/computational-metabolomics-review,Jupyter Notebook,48,2025-12-17 02:21:46,2026-08-24 21:03:56,https://github.com/enveda/computational-metabolomics-review,Trends in Computational Metabolomics (2021–2025),计算代谢组学的趋势（2021-2025）
eerstar/LLM-Agent-paper-daily,Python,0,2026-02-16 00:43:31,2026-08-24 17:47:45,https://github.com/eerstar/LLM-Agent-paper-daily,,
cmivqa/ro-arxiv-daily,Python,1,2024-09-18 17:38:27,2026-08-24 17:27:27,https://github.com/cmivqa/ro-arxiv-daily,Automatically Update Arxiv Papers Daily using Github Actions (Update Every 8th hours),使用 Github Actions 每天自动更新 Arxiv 论文（每 8 小时更新一次）
theneao/CV-SAR-Seg-arxiv-daily,Python,4,2023-06-02 21:04:55,2026-08-24 17:08:11,https://github.com/theneao/CV-SAR-Seg-arxiv-daily,CV领域 个人关注方向 每日arxiv文章更新,[translate failed]
cnlinxi/LLM-paper-daily,Python,10,2024-12-06 22:47:02,2026-08-24 17:05:49,https://github.com/cnlinxi/LLM-paper-daily,Automatically Update LLM Papers Daily using Github Actions. Ref: https://github.com/Vincentqyw/cv-arxiv-daily,使用 Github Actions 每日自动更新 LLM 论文。参考：https://github.com/Vincentqyw/cv-arxiv-daily
DZRRRRRR/my_arxiv_daily,Python,2,2023-12-18 16:52:43,2026-08-24 17:02:15,https://github.com/DZRRRRRR/my_arxiv_daily,,
Xuchen-Li/cv-arxiv-daily,Python,48,2024-02-07 09:44:07,2026-08-24 16:58:39,https://github.com/Xuchen-Li/cv-arxiv-daily,"Automatically update arXiv papers about SOT & VLT,  Multi-modal Learning, LLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 SOT 和 VLT、多模式学习、LLM 和视频理解的 arXiv 论文。
XuzhaoLi/ro-arxiv-daily,Python,36,2024-02-11 10:20:28,2026-08-24 16:53:45,https://github.com/XuzhaoLi/ro-arxiv-daily,"Automatically Update Arxiv Papers about Path Planning, LLM and Autonomous Driving using Github Actions since 2024.2.",自 2024.2 起使用 Github Actions 自动更新有关路径规划、LLM 和自动驾驶的 Arxiv 论文。
YuzeHao2023/daily-arxiv-ai4cheme,Python,14,2026-01-19 15:43:07,2026-08-24 16:53:13,https://github.com/YuzeHao2023/daily-arxiv-ai4cheme,🎓Automatically Update AI4Chemical-Engineering Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chemical-Engineering 论文
YuzeHao2023/daily-arxiv-ai4bio,Python,18,2026-01-18 21:21:37,2026-08-24 16:51:40,https://github.com/YuzeHao2023/daily-arxiv-ai4bio,🎓Automatically Update AI4Bio Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Bio 论文
Lyz103/LLM-Agent-Paper-daily,Python,20,2024-08-27 16:15:19,2026-08-24 16:49:22,https://github.com/Lyz103/LLM-Agent-Paper-daily,Automatically Update LLM-Agent Papers Daily using Github Actions (Update Every 12th hours),使用 Github Actions 每天自动更新 LLM-Agent 论文（每 12 小时更新一次）
YuzeHao2023/daily-arxiv-ai4polymer,Python,5,2026-01-19 18:42:17,2026-08-24 16:48:56,https://github.com/YuzeHao2023/daily-arxiv-ai4polymer,🎓Automatically Update AI4Polymer Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Polymer 论文
Rook1echen/arxiv-daily,Python,0,2023-03-24 17:45:08,2026-08-24 16:47:22,https://github.com/Rook1echen/arxiv-daily,每日爬取,[translate failed]
YuzeHao2023/daily-arxiv-ai4chem,Python,30,2026-01-18 14:29:07,2026-08-24 16:46:32,https://github.com/YuzeHao2023/daily-arxiv-ai4chem,🎓Automatically Update AI4Chem Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chem 论文
YuzeHao2023/daily-arxiv-ai4economy,Python,5,2026-01-21 21:14:02,2026-08-24 16:44:24,https://github.com/YuzeHao2023/daily-arxiv-ai4economy,🎓Automatically Update AI4Economy Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Economy 论文
jiangnan030-del/ai-arxiv-daily,Python,0,2026-03-20 21:06:42,2026-08-24 16:42:44,https://github.com/jiangnan030-del/ai-arxiv-daily,"Auto-track AI/LLM papers daily from arXiv - Large Language Model, AI Agent, RAG, Prompt Engineering, RLHF, Multimodal, Code Generation, Fine-tuning",每天自动跟踪来自 arXiv 的 AI/LLM 论文 - 大型语言模型、AI Agent、RAG、Prompt Engineering、RLHF、Multimodal、代码生成、微调
YuzeHao2023/daily-arxiv-ai4geo,Python,4,2026-01-21 20:31:22,2026-08-24 16:36:33,https://github.com/YuzeHao2023/daily-arxiv-ai4geo,🎓Automatically Update AI4Geo Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Geo 论文
YuzeHao2023/daily-arxiv-ai4physics,Python,15,2026-01-19 15:13:32,2026-08-24 16:32:49,https://github.com/YuzeHao2023/daily-arxiv-ai4physics,🎓Automatically Update AI4Physics Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Physics 论文
