fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
enhansome/enhansome-network-analysis,,0,2026-08-12 13:21:25,2026-08-27 19:51:40,https://github.com/enhansome/enhansome-network-analysis,,
enhansome/enhansome-ai-for-science,,0,2026-08-12 14:18:48,2026-08-27 19:20:46,https://github.com/enhansome/enhansome-ai-for-science,,
enhansome/enhansome-agi-cocosci,,0,2026-08-12 16:10:58,2026-08-27 19:19:33,https://github.com/enhansome/enhansome-agi-cocosci,,
exopoiesis/arxiv-radar-electrochemistry,Python,1,2026-05-07 01:46:31,2026-08-27 19:01:49,https://github.com/exopoiesis/arxiv-radar-electrochemistry,"Daily-curated electrochemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views. ",来自 arXiv 的每日精选电化学相关论文，包含摘要、规范标签和生成的页面视图。
tobias-weiss-ai-xr/software-development-research,TeX,0,2026-08-20 05:10:22,2026-08-27 18:28:38,https://github.com/tobias-weiss-ai-xr/software-development-research,,
tobias-weiss-ai-xr/quantum-computing-research,Python,0,2026-08-20 13:29:21,2026-08-27 18:28:29,https://github.com/tobias-weiss-ai-xr/quantum-computing-research,,
AspirinCode/awesome-AI4MolConformation-MD,,307,2024-04-10 13:19:13,2026-08-27 17:16:33,https://github.com/AspirinCode/awesome-AI4MolConformation-MD,"List of molecules (small molecules, RNA, peptide, protein, enzymes, antibody,  and PPIs)  conformations and molecular dynamics (force fields) using generative artificial intelligence and deep learning",使用生成人工智能和深度学习的分子（小分子、RNA、肽、蛋白质、酶、抗体和 PPI）构象和分子动力学（力场）列表
exopoiesis/arxiv-radar-chemistry,Python,1,2026-05-03 22:55:49,2026-08-27 15:47:46,https://github.com/exopoiesis/arxiv-radar-chemistry,"Daily-curated chemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选化学相关论文，包含摘要、规范标签和生成的页面视图。
AI-in-Transportation-Lab/awesome-mechanistic-interpretability,JavaScript,151,2025-06-12 01:06:59,2026-08-27 14:48:25,https://github.com/AI-in-Transportation-Lab/awesome-mechanistic-interpretability,"A carefully curated collection of high-quality libraries, projects, tutorials, research papers, and other essential resources focused on Mechanistic Interpretability, a growing subfield in machine learning interpretability research that aims to reverse-engineer neural networks into understandable computational components.",精心策划的高质量库、项目、教程、研究论文和其他重要资源的集合，重点关注机械可解释性，这是机器学习可解释性研究中不断发展的子领域，旨在将神经网络逆向工程为可理解的计算组件。
exopoiesis/arxiv-radar-polymer,Python,0,2026-05-04 03:29:07,2026-08-27 14:38:58,https://github.com/exopoiesis/arxiv-radar-polymer,"Daily-curated polymer-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选聚合物相关论文，包含摘要、规范标签和生成的页面视图。
iszhanjiawei/flow_matching_arxiv_daily,Python,106,2025-07-08 18:20:28,2026-08-27 13:55:06,https://github.com/iszhanjiawei/flow_matching_arxiv_daily,,
smenjas/history-notes,Shell,17,2020-02-12 11:38:27,2026-08-27 13:47:36,https://github.com/smenjas/history-notes,"My notes on natural history, science, and technology.",我关于自然历史、科学和技术的笔记。
ai4s-research/awesome-ai-for-science,,1917,2025-10-04 17:32:39,2026-08-27 12:54:55,https://github.com/ai4s-research/awesome-ai-for-science,"A curated list of awesome AI tools, libraries, papers, datasets, and frameworks that accelerate scientific discovery — from physics and chemistry to biology, materials, and beyond.",精选的人工智能工具、库、论文、数据集和框架列表，可加速科学发现——从物理和化学到生物学、材料等。
rchain-community/quantum-logical-framework,Lean,10,2026-03-25 01:16:28,2026-08-27 11:22:52,https://github.com/rchain-community/quantum-logical-framework,quantum genesis constructive possibilist quantum logical synthesis,量子发生 建设性可能论 量子逻辑综合
utensil/awesome-stars,,34,2019-02-21 20:56:56,2026-08-27 10:18:51,https://github.com/utensil/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
AAAAA-Academia-Attractions/Discrete-Diffusion,,11,2026-05-29 06:17:20,2026-08-27 09:57:02,https://github.com/AAAAA-Academia-Attractions/Discrete-Diffusion,,
spacenship/newDailyArxiv,Python,0,2026-05-08 13:17:08,2026-08-27 02:18:07,https://github.com/spacenship/newDailyArxiv,daily paper from Arxiv,来自 Arxiv 的日报
tangwen-qian/DailyArXiv,Python,60,2024-04-08 18:54:08,2026-08-27 02:17:46,https://github.com/tangwen-qian/DailyArXiv,,
inoue0426/Paper-reading,JavaScript,0,2024-04-01 04:32:46,2026-08-26 22:59:50,https://github.com/inoue0426/Paper-reading,,
schatzlab/appliedgenomics2026,,0,2026-08-26 10:22:08,2026-08-26 12:17:59,https://github.com/schatzlab/appliedgenomics2026,Materials for EN.601.449/649 Computational Genomics: Applied Comparative Genomics,EN.601.449/649 计算基因组学材料：应用比较基因组学
ychuest/Awesome-LLMs-meet-genomes,,155,2024-08-21 13:46:37,2026-08-26 11:47:07,https://github.com/ychuest/Awesome-LLMs-meet-genomes,"Explore a comprehensive collection of basic theories, applications, papers, and best practices about Large Language Models (LLMs) in genomes.",探索有关基因组大语言模型 (LLM) 的基础理论、应用、论文和最佳实践的全面集合。
Zenteomics/awesome-proteomics,,1,2026-05-14 13:37:52,2026-08-26 08:29:57,https://github.com/Zenteomics/awesome-proteomics,"A curated list of awesome proteomics tools, databases, workflows, and learning resources with expert guides and practitioner pipelines.",精选的蛋白质组学工具、数据库、工作流程和学习资源以及专家指南和从业者管道的精选列表。
Davimity/WISDOM,Python,0,2026-07-16 06:47:14,2026-08-26 02:46:53,https://github.com/Davimity/WISDOM,"Weakly supervised, graph-Informed Surface-field Discovery and Organization of Molecular phenomena",弱监督、图形信息的表面场发现和分子现象的组织
CHTC/tutorial-CHTC-AF3,Shell,3,2025-11-18 02:29:19,2026-08-26 01:09:38,https://github.com/CHTC/tutorial-CHTC-AF3,Tutorial on running Alphafold3 on CHTC's GPU open capacity.,在恒天GPU开放能力上运行Alphafold3的教程。
imteekay/machine-learning-research,Jupyter Notebook,455,2017-12-31 05:32:23,2026-08-25 19:53:53,https://github.com/imteekay/machine-learning-research,✨ AI/ML Research,✨ 人工智能/机器学习研究
yoonalimsuwan/REAL-FOLD-ONE,Python,1,2026-05-17 13:11:30,2026-08-25 19:08:18,https://github.com/yoonalimsuwan/REAL-FOLD-ONE,"SUPPORT FOR PROTEIN (Multimer) , DNA , DNA Origami , RNA  , LIGANDS AND HTS (and their complexes) / All Elements (Inorganic materials) , (Alloys) , (Crystals) / Full-atom With Langevin MD , CH 3D With ThinFilm 3D , PFC 3D  : 6th-Order & Higher Operators / to EDA , QEDA Application Together STANDARD ONE for Qubit Architectures",支持蛋白质（多聚体）、DNA、DNA Origami、RNA、配体和 HTS（及其复合物）/所有元素（无机材料）、（合金）、（晶体）/全原子 与 Langevin MD 、CH 3D 与 ThinFilm 3D 、PFC 3D ：六阶及更高运算符/一起用于 EDA 、QEDA 应用量子位架构的标准一
valeman/awesome-conformal-prediction,,1293,2021-12-10 21:31:44,2026-08-25 18:44:29,https://github.com/valeman/awesome-conformal-prediction,"A professionally curated list of awesome Conformal Prediction videos, tutorials, books, papers, PhD and MSc theses, articles and open-source libraries.",专业策划的精彩共形预测视频、教程、书籍、论文、博士和理学硕士论文、文章和开源库列表。
rajeshgangireddy/awesome-digital-biology,Python,2,2026-08-10 20:48:30,2026-08-28 01:09:07,https://github.com/rajeshgangireddy/awesome-digital-biology,"A curated, actively-updated list of AI/deep-learning papers, libraries, etc for digital biology: protein folding, binder & antibody design, molecular generation, genomics & single-cell foundation models, datasets, and tools.",用于数字生物学的人工智能/深度学习论文、库等的精选、主动更新列表：蛋白质折叠、粘合剂和抗体设计、分子生成、基因组学和单细胞基础模型、数据集和工具。
saforem2/awesome-stars,,24,2021-08-08 22:32:16,2026-08-25 10:04:52,https://github.com/saforem2/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
simon-oz/AI-News,,0,2023-07-20 15:20:51,2026-08-25 06:32:51,https://github.com/simon-oz/AI-News,,
zeleny-ondrej/STNN-Weekly-Arxiv,Python,20,2024-04-23 19:22:58,2026-08-25 06:16:03,https://github.com/zeleny-ondrej/STNN-Weekly-Arxiv,Scraping repository of the most relevant topics with regards to Spatio-Temporal Neural Networks available in the arXiv archive. The repository and workflow is based on https://github.com/SpikingChen/SNN-Daily-Arxiv.,抓取 arXiv 档案中与时空神经网络最相关的主题的存储库。存储库和工作流程基于 https://github.com/SpikingChen/SNN-Daily-Arxiv。
enveda/computational-metabolomics-review,Jupyter Notebook,48,2025-12-17 02:21:46,2026-08-24 21:03:56,https://github.com/enveda/computational-metabolomics-review,Trends in Computational Metabolomics (2021–2025),计算代谢组学的趋势（2021-2025）
eerstar/LLM-Agent-paper-daily,Python,0,2026-02-16 00:43:31,2026-08-24 17:47:45,https://github.com/eerstar/LLM-Agent-paper-daily,,
cmivqa/ro-arxiv-daily,Python,1,2024-09-18 17:38:27,2026-08-24 17:27:27,https://github.com/cmivqa/ro-arxiv-daily,Automatically Update Arxiv Papers Daily using Github Actions (Update Every 8th hours),使用 Github Actions 每天自动更新 Arxiv 论文（每 8 小时更新一次）
K-Dense-AI/scientific-agent-skills,Python,35383,2025-10-20 04:54:15,2026-08-24 17:22:55,https://github.com/K-Dense-AI/scientific-agent-skills,"Turn any AI agent into an AI Scientist. The #1 Agent Skills library for science, used by 175,000+ scientists worldwide. 163 ready-to-use validated skills plus 100+ scientific databases covering biology, chemistry, medicine, and drug discovery. Compatible with Cursor, Claude Code, Codex, Pi, Antigravity, and the open Agent Skills standard.","将任何人工智能代理变成人工智能科学家。排名第一的科学代理技能库，全球有 175,000 多名科学家使用。 163 种经过验证的现成技能以及 100 多个涵盖生物学、化学、医学和药物发现的科学数据库。与 Cursor、Claude Code、Codex、Pi、Antigravity 和开放代理技能标准兼容。"
theneao/CV-SAR-Seg-arxiv-daily,Python,4,2023-06-02 21:04:55,2026-08-24 17:08:11,https://github.com/theneao/CV-SAR-Seg-arxiv-daily,CV领域 个人关注方向 每日arxiv文章更新,[translate failed]
cnlinxi/LLM-paper-daily,Python,10,2024-12-06 22:47:02,2026-08-24 17:05:49,https://github.com/cnlinxi/LLM-paper-daily,Automatically Update LLM Papers Daily using Github Actions. Ref: https://github.com/Vincentqyw/cv-arxiv-daily,使用 Github Actions 每日自动更新 LLM 论文。参考：https://github.com/Vincentqyw/cv-arxiv-daily
DZRRRRRR/my_arxiv_daily,Python,2,2023-12-18 16:52:43,2026-08-24 17:02:15,https://github.com/DZRRRRRR/my_arxiv_daily,,
Xuchen-Li/cv-arxiv-daily,Python,48,2024-02-07 09:44:07,2026-08-24 16:58:39,https://github.com/Xuchen-Li/cv-arxiv-daily,"Automatically update arXiv papers about SOT & VLT,  Multi-modal Learning, LLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 SOT 和 VLT、多模式学习、LLM 和视频理解的 arXiv 论文。
XuzhaoLi/ro-arxiv-daily,Python,36,2024-02-11 10:20:28,2026-08-24 16:53:45,https://github.com/XuzhaoLi/ro-arxiv-daily,"Automatically Update Arxiv Papers about Path Planning, LLM and Autonomous Driving using Github Actions since 2024.2.",自 2024.2 起使用 Github Actions 自动更新有关路径规划、LLM 和自动驾驶的 Arxiv 论文。
YuzeHao2023/daily-arxiv-ai4cheme,Python,14,2026-01-19 15:43:07,2026-08-24 16:53:13,https://github.com/YuzeHao2023/daily-arxiv-ai4cheme,🎓Automatically Update AI4Chemical-Engineering Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chemical-Engineering 论文
YuzeHao2023/daily-arxiv-ai4bio,Python,18,2026-01-18 21:21:37,2026-08-24 16:51:40,https://github.com/YuzeHao2023/daily-arxiv-ai4bio,🎓Automatically Update AI4Bio Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Bio 论文
Lyz103/LLM-Agent-Paper-daily,Python,20,2024-08-27 16:15:19,2026-08-24 16:49:22,https://github.com/Lyz103/LLM-Agent-Paper-daily,Automatically Update LLM-Agent Papers Daily using Github Actions (Update Every 12th hours),使用 Github Actions 每天自动更新 LLM-Agent 论文（每 12 小时更新一次）
YuzeHao2023/daily-arxiv-ai4polymer,Python,5,2026-01-19 18:42:17,2026-08-24 16:48:56,https://github.com/YuzeHao2023/daily-arxiv-ai4polymer,🎓Automatically Update AI4Polymer Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Polymer 论文
Rook1echen/arxiv-daily,Python,0,2023-03-24 17:45:08,2026-08-24 16:47:22,https://github.com/Rook1echen/arxiv-daily,每日爬取,[translate failed]
YuzeHao2023/daily-arxiv-ai4chem,Python,30,2026-01-18 14:29:07,2026-08-24 16:46:32,https://github.com/YuzeHao2023/daily-arxiv-ai4chem,🎓Automatically Update AI4Chem Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chem 论文
YuzeHao2023/daily-arxiv-ai4economy,Python,5,2026-01-21 21:14:02,2026-08-24 16:44:24,https://github.com/YuzeHao2023/daily-arxiv-ai4economy,🎓Automatically Update AI4Economy Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Economy 论文
jiangnan030-del/ai-arxiv-daily,Python,0,2026-03-20 21:06:42,2026-08-24 16:42:44,https://github.com/jiangnan030-del/ai-arxiv-daily,"Auto-track AI/LLM papers daily from arXiv - Large Language Model, AI Agent, RAG, Prompt Engineering, RLHF, Multimodal, Code Generation, Fine-tuning",每天自动跟踪来自 arXiv 的 AI/LLM 论文 - 大型语言模型、AI Agent、RAG、Prompt Engineering、RLHF、Multimodal、代码生成、微调
YuzeHao2023/daily-arxiv-ai4geo,Python,4,2026-01-21 20:31:22,2026-08-24 16:36:33,https://github.com/YuzeHao2023/daily-arxiv-ai4geo,🎓Automatically Update AI4Geo Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Geo 论文
YuzeHao2023/daily-arxiv-ai4physics,Python,15,2026-01-19 15:13:32,2026-08-24 16:32:49,https://github.com/YuzeHao2023/daily-arxiv-ai4physics,🎓Automatically Update AI4Physics Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Physics 论文
engineer-work/engineer-work,,0,2026-04-07 11:15:06,2026-08-24 11:49:11,https://github.com/engineer-work/engineer-work,,
CHOMINJUN-127/chominjun-127,,0,2026-08-17 20:42:33,2026-08-24 07:29:36,https://github.com/CHOMINJUN-127/chominjun-127,,
saky-semicolon/Bioinformatics-Computational-Biology-and-CADD,,0,2026-08-23 13:56:32,2026-08-24 01:03:46,https://github.com/saky-semicolon/Bioinformatics-Computational-Biology-and-CADD,"A hands-on workshop repository connecting Bioinformatics, Computational Biology, Data Science, Machine Learning, Deep Learning, Generative AI, and Computer-Aided Drug Design (CADD).",一个连接生物信息学、计算生物学、数据科学、机器学习、深度学习、生成人工智能和计算机辅助药物设计 (CADD) 的实践研讨会存储库。
AIML-SIG/awesome-ai-ml-pharmacometrics,Jupyter Notebook,10,2026-01-10 16:48:10,2026-08-23 18:02:18,https://github.com/AIML-SIG/awesome-ai-ml-pharmacometrics,,
tuvodev/mythra-agent,Shell,1,2026-08-23 02:28:52,2026-08-23 12:29:03,https://github.com/tuvodev/mythra-agent,"A research-grade collection of 1,000+ cognitive skills & multi-agent plugins for autonomous AI systems. Built for precision, token efficiency, and cross-platform interoperability.","用于自主 AI 系统的研究级集合，包含 1,000 多种认知技能和多代理插件。专为精度、代币效率和跨平台互操作性而构建。"
raysas/sc-multi-omics,Python,0,2026-04-27 01:39:02,2026-08-23 05:26:16,https://github.com/raysas/sc-multi-omics,lazy review and memo of data and methodologies developed for single-cell multi-omics ,为单细胞多组学开发的数据和方法的懒惰审查和备忘录
Ryukijano/agent-skills,Python,1,2026-06-22 03:30:24,2026-08-23 04:13:19,https://github.com/Ryukijano/agent-skills,Reusable Windsurf rules and Cursor agent skill files for cross-project AI-assisted development,可重复使用的 Windsurf 规则和 Cursor 代理技能文件，用于跨项目 AI 辅助开发
tranphuongminh2346-art/Bioinformatics-Data-Science-Portfolio,Python,1,2026-07-24 16:12:02,2026-08-23 01:20:23,https://github.com/tranphuongminh2346-art/Bioinformatics-Data-Science-Portfolio,,
OmicsML/awesome-foundation-model-single-cell-papers,,557,2023-06-19 13:24:53,2026-08-22 11:04:51,https://github.com/OmicsML/awesome-foundation-model-single-cell-papers,,
osg-htc/tutorial-OSPool-AF3,Shell,2,2026-08-09 17:56:18,2026-08-22 04:00:14,https://github.com/osg-htc/tutorial-OSPool-AF3,Tutorial on running Alphafold3 on the OSPool.,在 OSPool 上运行 Alphafold3 的教程。
seandavi/awesome-single-cell,,3841,2016-06-29 23:41:50,2026-08-22 03:10:24,https://github.com/seandavi/awesome-single-cell,"Community-curated list of software packages and data resources for single-cell, including RNA-seq, ATAC-seq, etc.",社区精选的单细胞软件包和数据资源列表，包括 RNA-seq、ATAC-seq 等。
sahoo2000/sahoo2000,,0,2026-08-21 18:21:01,2026-08-21 18:32:21,https://github.com/sahoo2000/sahoo2000,Profile README,简介自述文件
Boom5426/Awesome-Virtual-Cell,Jupyter Notebook,282,2025-04-12 20:11:05,2026-08-21 16:49:57,https://github.com/Boom5426/Awesome-Virtual-Cell,"Awesome-AI-Virtual-Cell: papers, datasets, benchmarks, talks, and community resources for AIVC",Awesome-AI-Virtual-Cell：AIVC 的论文、数据集、基准测试、演讲和社区资源
lilinji/GeneTind-Life-Skills,Python,8,2026-03-09 09:58:35,2026-08-21 16:21:20,https://github.com/lilinji/GeneTind-Life-Skills,**GeneTind Life Skills** 是一个包含 **1700+ 个 AI Agent 技能**的精选集合，覆盖生物医学与临床研究的完整领域。这些技能专为 [GeneTind]—— 基于 Claude 的个人 AI 助手框架 —— 设计，能将通用 AI 智能体转变为强大的医学与科研研究伙伴。,**GeneTind 生活技能** 是一个包含 **1700+ 个 AI 代理技能**的精选集合，覆盖生物医学与临床研究的完整领域。这些技能专为 [GeneTind]——基于 Claude 的个人 AI 助手框架——设计，能够将通用 AI 智能体转变为强大的医学与科研研究伙伴。
