fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
bigbio/mokume,Python,5,2026-01-25 19:43:23,2026-08-30 14:07:35,https://github.com/bigbio/mokume,Integrated library to perform feature normalization and multiple abundance computing based on qpx,基于qpx进行特征归一化和多重丰度计算的集成库
simon-oz/AI-News,,0,2023-07-20 15:20:51,2026-08-30 13:52:02,https://github.com/simon-oz/AI-News,,
enhansome/enhansome-ai-gateway,,0,2026-08-12 18:05:38,2026-08-30 13:48:49,https://github.com/enhansome/enhansome-ai-gateway,,
randomrisk/Awesome-DigitalTwin-WorldModels,Python,0,2026-05-17 14:48:54,2026-08-30 13:42:34,https://github.com/randomrisk/Awesome-DigitalTwin-WorldModels,"Daily arXiv Updates: Digital Twins, World Models, and Medical Simulation AI",每日 arXiv 更新：数字孪生、世界模型和医疗模拟 AI
liuzhenqi77/awesome-stars,,25,2019-09-26 23:03:52,2026-08-30 13:42:06,https://github.com/liuzhenqi77/awesome-stars,A curated list of my GitHub stars by stargazed,由 stargazed 整理的我的 GitHub 明星列表
enhansome/enhansome-edge-computing,,0,2026-08-12 15:49:39,2026-08-30 13:41:48,https://github.com/enhansome/enhansome-edge-computing,,
DIPTE/awesome-stars,,31,2023-08-31 09:07:36,2026-08-30 13:38:22,https://github.com/DIPTE/awesome-stars,,
enhansome/enhansome-ai-for-science,,0,2026-08-12 14:18:48,2026-08-30 13:11:18,https://github.com/enhansome/enhansome-ai-for-science,,
InsomaniacElf/sg-tamil-tts-resources-,,1,2026-05-26 11:12:53,2026-08-30 13:04:40,https://github.com/InsomaniacElf/sg-tamil-tts-resources-,"A curated, searchable list of datasets, models, research papers, and tools for building Text‑to‑Speech systems for Singapore Tamil and related low‑resource varieties.",用于为新加坡泰米尔语和相关低资源品种构建文本转语音系统的数据集、模型、研究论文和工具的精选、可搜索列表。
Blake-Jiang/ad-arxiv-daily,Python,57,2025-02-22 00:38:02,2026-08-30 13:00:36,https://github.com/Blake-Jiang/ad-arxiv-daily,Daily tracking and organizing the latest arXiv papers in the field of autonomous driving (AD),每日跟踪整理自动驾驶（AD）领域最新的arXiv论文
tansugangopadhyay/tansugangopadhyay,,0,2025-11-14 01:53:49,2026-08-30 12:42:58,https://github.com/tansugangopadhyay/tansugangopadhyay,,
Jianqiuer/Awesome6DPoseEstimation,Python,319,2023-02-21 16:18:39,2026-08-30 12:16:27,https://github.com/Jianqiuer/Awesome6DPoseEstimation,,
iszhanjiawei/dubbing-dubber-arxiv-daily,Python,0,2026-02-04 18:29:41,2026-08-30 12:10:42,https://github.com/iszhanjiawei/dubbing-dubber-arxiv-daily,,
Xatta-Trone/awesome-qc,JavaScript,3,2025-02-17 13:15:03,2026-08-30 12:08:06,https://github.com/Xatta-Trone/awesome-qc,"A curated collection of QC (Quantum Computing) resources—libraries, projects, tutorials, papers, and more—for researchers and developers in the field.",为该领域的研究人员和开发人员精选的 QC（量子计算）资源库、项目、教程、论文等。
exopoiesis/arxiv-radar-chemistry,Python,1,2026-05-03 22:55:49,2026-08-30 11:56:15,https://github.com/exopoiesis/arxiv-radar-chemistry,"Daily-curated chemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选化学相关论文，包含摘要、规范标签和生成的页面视图。
iszhanjiawei/TTS_arxiv_daily,Python,3,2025-07-29 11:13:56,2026-08-30 11:46:03,https://github.com/iszhanjiawei/TTS_arxiv_daily,,
randomrisk/NeuroAI-Daily-Arxiv,Python,6,2024-06-09 12:34:57,2026-08-30 11:43:59,https://github.com/randomrisk/NeuroAI-Daily-Arxiv,Daily arxiv updates on NeuroAI related topics,NeuroAI 相关主题的每日 arxiv 更新
AI-in-Transportation-Lab/awesome-mechanistic-interpretability,JavaScript,151,2025-06-12 01:06:59,2026-08-30 11:08:28,https://github.com/AI-in-Transportation-Lab/awesome-mechanistic-interpretability,"A carefully curated collection of high-quality libraries, projects, tutorials, research papers, and other essential resources focused on Mechanistic Interpretability, a growing subfield in machine learning interpretability research that aims to reverse-engineer neural networks into understandable computational components.",精心策划的高质量库、项目、教程、研究论文和其他重要资源的集合，重点关注机械可解释性，这是机器学习可解释性研究中不断发展的子领域，旨在将神经网络逆向工程为可理解的计算组件。
yibie/awesome-autoresearch,Python,711,2026-03-31 20:49:49,2026-08-30 11:04:25,https://github.com/yibie/awesome-autoresearch,awesome autoresearch list,很棒的自动研究清单
exopoiesis/arxiv-radar-polymer,Python,0,2026-05-04 03:29:07,2026-08-30 11:03:29,https://github.com/exopoiesis/arxiv-radar-polymer,"Daily-curated polymer-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选聚合物相关论文，包含摘要、规范标签和生成的页面视图。
exopoiesis/arxiv-radar-physics,Python,1,2026-05-06 17:13:35,2026-08-30 11:01:29,https://github.com/exopoiesis/arxiv-radar-physics,"Daily-curated physics-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选物理相关论文，包含摘要、规范标签和生成的页面视图。
souravbasakshuvo/souravbasakshuvo,,1,2023-05-23 04:32:52,2026-08-30 10:50:35,https://github.com/souravbasakshuvo/souravbasakshuvo,"GitHub repository serving as my digital CV. Here you can find a showcase of my technical skills, projects, and academic achievements.",GitHub 存储库作为我的数字简历。在这里您可以找到我的技术技能、项目和学术成就的展示。
emiljinx-core/emiljinx-core,HTML,1,2026-02-04 23:17:44,2026-08-30 14:13:49,https://github.com/emiljinx-core/emiljinx-core,,
iszhanjiawei/flow_matching_arxiv_daily,Python,106,2025-07-08 18:20:28,2026-08-30 10:37:19,https://github.com/iszhanjiawei/flow_matching_arxiv_daily,,
wangqian2149185/nmr-hsqc-predictor,Jupyter Notebook,0,2026-05-09 23:04:18,2026-08-31 04:16:42,https://github.com/wangqian2149185/nmr-hsqc-predictor,ML pipeline: PDB structure → custom geometric embeddings → GCN → ¹H-¹⁵N HSQC chemical shift prediction,ML 流程：PDB 结构 → 自定义几何嵌入 → GCN → 1H-15N HSQC 化学位移预测
dvlan26/daily-arxiv-ai4sensor,Python,2,2026-02-01 09:49:39,2026-08-30 10:05:12,https://github.com/dvlan26/daily-arxiv-ai4sensor,🎓Automatically Update AI4Sensor Papers Daily using Github Actions,🎓使用 Github Actions 每天自动更新 AI4Sensor 论文
darwinxcai/ConfoVHH,HTML,0,2026-08-28 23:53:41,2026-08-31 07:44:25,https://github.com/darwinxcai/ConfoVHH,,
ZhuYingJessica/cv-daily,Python,47,2024-05-22 10:52:59,2026-08-30 09:52:03,https://github.com/ZhuYingJessica/cv-daily,This is an Arxiv paper collection,这是 Arxiv 论文集
enhansome/enhansome-Awesome-Knowledge-Distillation,,0,2026-08-12 13:46:42,2026-08-30 09:40:29,https://github.com/enhansome/enhansome-Awesome-Knowledge-Distillation,,
AlpTartici/inversefolddir,Python,0,2026-08-29 08:33:04,2026-08-30 09:28:23,https://github.com/AlpTartici/inversefolddir,,
utensil/awesome-stars,,34,2019-02-21 20:56:56,2026-08-30 09:20:42,https://github.com/utensil/awesome-stars,A curated list of my GitHub stars!,我的 GitHub 明星精选列表！
enhansome/enhansome-agi-cocosci,,0,2026-08-12 16:10:58,2026-08-30 08:35:37,https://github.com/enhansome/enhansome-agi-cocosci,,
bansky-cl/graphrag-arxiv-daily-paper,Python,40,2026-01-13 16:05:48,2026-08-30 08:08:51,https://github.com/bansky-cl/graphrag-arxiv-daily-paper,,
DerekDLP/arxivpaper-daily,Python,0,2025-09-24 12:29:20,2026-08-30 08:01:32,https://github.com/DerekDLP/arxivpaper-daily,,
LeBonhommePharma/FlexAIDdS,C++,11,2025-08-25 14:12:44,2026-08-30 19:44:55,https://github.com/LeBonhommePharma/FlexAIDdS,"Modernized Flexible Artificial Intelligence Docking (FlexAID) fully flexible, in C++26 with python bindings. Updated NRGsuite, the PyMOL plugin GUI. Fast, Flexible and Free... and it ain't GROMACS 😹😻✨",现代化灵活人工智能对接 (FlexAID) 完全灵活，采用 C++26 语言，具有 Python 绑定。更新了 NRGsuite，PyMOL 插件 GUI。快速、灵活且免费...而且它不是 GROMACS 😹😻✨
Yasmeen-code/AILIXIR_BackEnd,PHP,2,2025-11-24 18:00:29,2026-08-30 04:32:29,https://github.com/Yasmeen-code/AILIXIR_BackEnd,,
hse-cs/open-source,,1,2026-08-10 01:40:35,2026-08-30 03:41:40,https://github.com/hse-cs/open-source,Open-source projects and resources from the HSE Faculty of Computer Science,HSE 计算机科学学院的开源项目和资源
chenin-wang/awesome_ai_paper,Python,64,2024-06-17 19:05:19,2026-08-30 03:07:06,https://github.com/chenin-wang/awesome_ai_paper,,
Nanboy-Ronan/awesome-medical-imaging-agents,Python,43,2025-11-13 03:22:06,2026-08-30 01:35:08,https://github.com/Nanboy-Ronan/awesome-medical-imaging-agents,"Awesome list for medical imaging agents: radiology agents, pathology agents, segmentation agents, medical VLM agents, self-evolving agents, benchmarks, datasets, tools, and papers.",医学成像代理的精彩列表：放射学代理、病理学代理、分割代理、医学 VLM 代理、自我进化代理、基准、数据集、工具和论文。
joheras/Lecturas,Jupyter Notebook,20,2019-09-02 22:15:58,2026-08-30 00:11:02,https://github.com/joheras/Lecturas,,
